,truelabel,predictres
2015-03-17 2:15,494,1039.540089
2015-03-17 2:30,607,1018.243856
2015-03-17 2:45,536,1038.479829
2015-03-17 3:00,557,991.8958957
2015-03-17 3:15,596,1062.371218
2015-03-17 3:30,559,963.9855058
2015-03-17 3:45,675,1000.514379
2015-03-17 4:00,527,1006.461223
2015-03-17 4:15,585,1031.63587
2015-03-17 4:30,517,976.5601979
2015-03-17 4:45,560,1061.170993
2015-03-17 5:00,599,1043.264335
2015-03-17 5:15,641,1014.039669
2015-03-17 5:30,638,995.503154
2015-03-17 5:45,533,996.0404029
2015-03-17 6:00,653,1013.153024
2015-03-17 6:15,426,1006.216762
2015-03-17 6:30,615,1062.306785
2015-03-17 6:45,614,1018.014326
2015-03-17 7:00,593,965.1273749
2015-03-17 7:15,632,1025.342972
2015-03-17 7:30,521,966.6429553
2015-03-17 7:45,357,987.3420511
2015-03-17 8:00,426,998.2895583
2015-03-17 8:15,595,1064.705344
2015-03-17 8:30,572,1032.765188
2015-03-17 8:45,638,935.1155178
2015-03-17 9:00,662,972.9180331
2015-03-17 9:15,431,880.6993937
2015-03-17 9:30,410,904.7179406
2015-03-17 9:45,562,1024.091385
2015-03-17 10:00,606,1041.440524
2015-03-17 10:15,588,985.6448925
2015-03-17 10:30,693,1010.45608
2015-03-17 10:45,680,915.7992075
2015-03-17 11:00,457,888.6188901
2015-03-17 11:15,511,1008.871404
2015-03-17 11:30,585,1048.665197
2015-03-17 11:45,581,1078.377409
2015-03-17 12:00,665,1003.403953
2015-03-17 12:15,611,1112.435724
2015-03-17 12:30,674,846.8886216
2015-03-17 12:45,529,994.7478765
2015-03-17 13:00,610,970.4846201
2015-03-17 13:15,597,1042.439236
2015-03-17 13:30,535,1112.902197
2015-03-17 13:45,642,1107.740203
2015-03-17 14:00,633,909.6110352
2015-03-17 14:15,699,954.1254674
2015-03-17 14:30,631,993.7701496
2015-03-17 14:45,590,1025.94602
2015-03-17 15:00,543,1067.233065
2015-03-17 15:15,861,1073.372445
2015-03-17 15:30,639,946.6556587
2015-03-17 15:45,598,963.6089983
2015-03-17 16:00,675,1001.195656
2015-03-17 16:15,576,1034.58798
2015-03-17 16:30,686,1079.484148
2015-03-17 16:45,637,1077.978204
2015-03-17 17:00,580,976.4001759
2015-03-17 17:15,741,1022.856075
2015-03-17 17:30,688,1021.152504
2015-03-17 17:45,681,1020.515263
2015-03-17 18:00,558,1043.91327
2015-03-17 18:15,692,974.0956808
2015-03-17 18:30,635,1037.450045
2015-03-17 18:45,690,1000.46976
2015-03-17 19:00,761,1011.900538
2015-03-17 19:15,719,1053.149191
2015-03-17 19:30,734,979.3524902
2015-03-17 19:45,658,1024.045091
2015-03-17 20:00,773,1038.188108
2015-03-17 20:15,618,1103.409577
2015-03-17 20:30,685,1079.711819
2015-03-17 20:45,573,1037.502867
2015-03-17 21:00,633,1018.183449
2015-03-17 21:15,696,1013.050216
2015-03-17 21:30,627,1014.157272
2015-03-17 21:45,637,1075.326646
2015-03-17 22:00,553,1073.579479
2015-03-17 22:15,621,1061.447544
2015-03-17 22:30,506,1061.511801
2015-03-17 22:45,556,1055.374632
2015-03-17 23:00,386,1043.312835
2015-03-17 23:15,531,1031.277434
2015-03-17 23:30,502,1068.943426
2015-03-17 23:45,526,1056.06994
2015-03-18 0:00,565,1061.702287
2015-03-18 0:15,540,1023.604913
2015-03-18 0:30,531,1037.185982
2015-03-18 0:45,485,1024.131688
2015-03-18 1:00,557,1074.772509
2015-03-18 1:15,527,1098.431215
2015-03-18 1:30,550,975.0414537
2015-03-18 1:45,589,1039.372234
2015-03-18 2:00,621,989.9648061
2015-03-18 2:15,613,1039.540089
2015-03-18 2:30,499,1018.243856
2015-03-18 2:45,619,1038.479829
2015-03-18 3:00,561,991.8958957
2015-03-18 3:15,612,1062.371218
2015-03-18 3:30,532,963.9855058
2015-03-18 3:45,630,1000.514379
2015-03-18 4:00,586,1006.461223
2015-03-18 4:15,567,1031.63587
2015-03-18 4:30,612,976.5601979
2015-03-18 4:45,397,1061.170993
2015-03-18 5:00,648,1043.264335
2015-03-18 5:15,606,1014.039669
2015-03-18 5:30,637,995.503154
2015-03-18 5:45,612,996.0404029
2015-03-18 6:00,545,1013.153024
2015-03-18 6:15,447,1006.216762
2015-03-18 6:30,394,1062.306785
2015-03-18 6:45,591,1018.014326
2015-03-18 7:00,576,965.1273749
2015-03-18 7:15,598,1025.342972
2015-03-18 7:30,606,966.6429553
2015-03-18 7:45,415,987.3420511
2015-03-18 8:00,493,998.2895583
2015-03-18 8:15,556,1064.705344
2015-03-18 8:30,575,1032.765188
2015-03-18 8:45,549,935.1155178
2015-03-18 9:00,662,972.9180331
2015-03-18 9:15,645,880.6993937
2015-03-18 9:30,411,904.7179406
2015-03-18 9:45,515,1024.091385
2015-03-18 10:00,559,1041.440524
2015-03-18 10:15,597,985.6448925
2015-03-18 10:30,499,1010.45608
2015-03-18 10:45,576,915.7992075
2015-03-18 11:00,679,888.6188901
2015-03-18 11:15,361,1008.871404
2015-03-18 11:30,602,1048.665197
2015-03-18 11:45,559,1078.377409
2015-03-18 12:00,534,1003.403953
2015-03-18 12:15,651,1112.435724
2015-03-18 12:30,607,846.8886216
2015-03-18 12:45,640,994.7478765
2015-03-18 13:00,635,970.4846201
2015-03-18 13:15,636,1042.439236
2015-03-18 13:30,576,1112.902197
2015-03-18 13:45,510,1107.740203
2015-03-18 14:00,597,909.6110352
2015-03-18 14:15,626,954.1254674
2015-03-18 14:30,639,993.7701496
2015-03-18 14:45,586,1025.94602
2015-03-18 15:00,710,1067.233065
2015-03-18 15:15,650,1073.372445
2015-03-18 15:30,653,946.6556587
2015-03-18 15:45,646,963.6089983
2015-03-18 16:00,690,1001.195656
2015-03-18 16:15,681,1034.58798
2015-03-18 16:30,546,1079.484148
2015-03-18 16:45,678,1077.978204
2015-03-18 17:00,623,976.4001759
2015-03-18 17:15,602,1022.856075
2015-03-18 17:30,703,1021.152504
2015-03-18 17:45,714,1020.515263
2015-03-18 18:00,744,1043.91327
2015-03-18 18:15,650,974.0956808
2015-03-18 18:30,687,1037.450045
2015-03-18 18:45,597,1000.46976
2015-03-18 19:00,616,1011.900538
2015-03-18 19:15,604,1053.149191
2015-03-18 19:30,666,979.3524902
2015-03-18 19:45,713,1024.045091
2015-03-18 20:00,641,1038.188108
2015-03-18 20:15,689,1103.409577
2015-03-18 20:30,651,1079.711819
2015-03-18 20:45,677,1037.502867
2015-03-18 21:00,445,1018.183449
2015-03-18 21:15,524,1013.050216
2015-03-18 21:30,348,1014.157272
2015-03-18 21:45,473,1075.326646
2015-03-18 22:00,448,1073.579479
2015-03-18 22:15,480,1061.447544
2015-03-18 22:30,528,1061.511801
2015-03-18 22:45,457,1055.374632
2015-03-18 23:00,485,1043.312835
2015-03-18 23:15,457,1031.277434
2015-03-18 23:30,548,1068.943426
2015-03-18 23:45,520,1056.06994
2015-03-19 0:00,524,1061.702287
2015-03-19 0:15,551,1023.604913
2015-03-19 0:30,586,1037.185982
2015-03-19 0:45,567,1024.131688
2015-03-19 1:00,501,1074.772509
2015-03-19 1:15,636,1098.431215
2015-03-19 1:30,516,975.0414537
2015-03-19 1:45,596,1039.372234
2015-03-19 2:00,561,989.9648061
2015-03-19 2:15,594,1039.540089
2015-03-19 2:30,571,1018.243856
2015-03-19 2:45,513,1038.479829
2015-03-19 3:00,590,991.8958957
2015-03-19 3:15,561,1062.371218
2015-03-19 3:30,548,963.9855058
2015-03-19 3:45,581,1000.514379
2015-03-19 4:00,608,1006.461223
2015-03-19 4:15,597,1031.63587
2015-03-19 4:30,449,976.5601979
2015-03-19 4:45,323,1061.170993
2015-03-19 5:00,422,1043.264335
2015-03-19 5:15,533,1014.039669
2015-03-19 5:30,480,995.503154
2015-03-19 5:45,586,996.0404029
2015-03-19 6:00,615,1013.153024
2015-03-19 6:15,426,1006.216762
2015-03-19 6:30,404,1062.306785
2015-03-19 6:45,551,1018.014326
2015-03-19 7:00,507,965.1273749
2015-03-19 7:15,560,1025.342972
2015-03-19 7:30,540,966.6429553
2015-03-19 7:45,654,987.3420511
2015-03-19 8:00,451,998.2895583
2015-03-19 8:15,460,1064.705344
2015-03-19 8:30,548,1032.765188
2015-03-19 8:45,561,935.1155178
2015-03-19 9:00,755,972.9180331
2015-03-19 9:15,612,880.6993937
2015-03-19 9:30,628,904.7179406
2015-03-19 9:45,414,1024.091385
2015-03-19 10:00,607,1041.440524
2015-03-19 10:15,523,985.6448925
2015-03-19 10:30,526,1010.45608
2015-03-19 10:45,598,915.7992075
2015-03-19 11:00,608,888.6188901
2015-03-19 11:15,629,1008.871404
2015-03-19 11:30,636,1048.665197
2015-03-19 11:45,583,1078.377409
2015-03-19 12:00,536,1003.403953
2015-03-19 12:15,364,1112.435724
2015-03-19 12:30,633,846.8886216
2015-03-19 12:45,635,994.7478765
2015-03-19 13:00,623,970.4846201
2015-03-19 13:15,525,1042.439236
2015-03-19 13:30,671,1112.902197
2015-03-19 13:45,653,1107.740203
2015-03-19 14:00,579,909.6110352
2015-03-19 14:15,643,954.1254674
2015-03-19 14:30,684,993.7701496
2015-03-19 14:45,678,1025.94602
2015-03-19 15:00,497,1067.233065
2015-03-19 15:15,658,1073.372445
2015-03-19 15:30,622,946.6556587
2015-03-19 15:45,574,963.6089983
2015-03-19 16:00,641,1001.195656
2015-03-19 16:15,708,1034.58798
2015-03-19 16:30,711,1079.484148
2015-03-19 16:45,705,1077.978204
2015-03-19 17:00,706,976.4001759
2015-03-19 17:15,558,1022.856075
2015-03-19 17:30,627,1021.152504
2015-03-19 17:45,634,1020.515263
2015-03-19 18:00,614,1043.91327
2015-03-19 18:15,664,974.0956808
2015-03-19 18:30,620,1037.450045
2015-03-19 18:45,623,1000.46976
2015-03-19 19:00,613,1011.900538
2015-03-19 19:15,619,1053.149191
2015-03-19 19:30,416,979.3524902
2015-03-19 19:45,530,1024.045091
2015-03-19 20:00,368,1038.188108
2015-03-19 20:15,484,1103.409577
2015-03-19 20:30,392,1079.711819
2015-03-19 20:45,501,1037.502867
2015-03-19 21:00,489,1018.183449
2015-03-19 21:15,528,1013.050216
2015-03-19 21:30,555,1014.157272
2015-03-19 21:45,431,1075.326646
2015-03-19 22:00,512,1073.579479
2015-03-19 22:15,456,1061.447544
2015-03-19 22:30,489,1061.511801
2015-03-19 22:45,536,1055.374632
2015-03-19 23:00,571,1043.312835
2015-03-19 23:15,534,1031.277434
2015-03-19 23:30,458,1068.943426
2015-03-19 23:45,548,1056.06994
2015-03-20 0:00,475,1061.702287
2015-03-20 0:15,528,1023.604913
2015-03-20 0:30,549,1037.185982
2015-03-20 0:45,519,1024.131688
2015-03-20 1:00,553,1074.772509
2015-03-20 1:15,512,1098.431215
2015-03-20 1:30,586,975.0414537
2015-03-20 1:45,457,1039.372234
2015-03-20 2:00,526,989.9648061
2015-03-20 2:15,560,1039.540089
2015-03-20 2:30,582,1018.243856
2015-03-20 2:45,532,1038.479829
2015-03-20 3:00,470,991.8958957
2015-03-20 3:15,242,1062.371218
2015-03-20 3:30,355,963.9855058
2015-03-20 3:45,526,1000.514379
2015-03-20 4:00,505,1006.461223
2015-03-20 4:15,560,1031.63587
2015-03-20 4:30,614,976.5601979
2015-03-20 4:45,373,1061.170993
2015-03-20 5:00,351,1043.264335
2015-03-20 5:15,459,1014.039669
2015-03-20 5:30,554,995.503154
2015-03-20 5:45,514,996.0404029
2015-03-20 6:00,632,1013.153024
2015-03-20 6:15,589,1006.216762
2015-03-20 6:30,426,1062.306785
2015-03-20 6:45,443,1018.014326
2015-03-20 7:00,514,965.1273749
2015-03-20 7:15,524,1025.342972
2015-03-20 7:30,607,966.6429553
2015-03-20 7:45,569,987.3420511
2015-03-20 8:00,542,998.2895583
2015-03-20 8:15,382,1064.705344
2015-03-20 8:30,589,1032.765188
2015-03-20 8:45,509,935.1155178
2015-03-20 9:00,438,972.9180331
2015-03-20 9:15,583,880.6993937
2015-03-20 9:30,589,904.7179406
2015-03-20 9:45,577,1024.091385
2015-03-20 10:00,557,1041.440524
2015-03-20 10:15,523,985.6448925
2015-03-20 10:30,492,1010.45608
2015-03-20 10:45,380,915.7992075
2015-03-20 11:00,556,888.6188901
2015-03-20 11:15,605,1008.871404
2015-03-20 11:30,583,1048.665197
2015-03-20 11:45,513,1078.377409
2015-03-20 12:00,612,1003.403953
2015-03-20 12:15,627,1112.435724
2015-03-20 12:30,521,846.8886216
2015-03-20 12:45,600,994.7478765
2015-03-20 13:00,653,970.4846201
2015-03-20 13:15,633,1042.439236
2015-03-20 13:30,506,1112.902197
2015-03-20 13:45,705,1107.740203
2015-03-20 14:00,576,909.6110352
2015-03-20 14:15,547,954.1254674
2015-03-20 14:30,659,993.7701496
2015-03-20 14:45,667,1025.94602
2015-03-20 15:00,692,1067.233065
2015-03-20 15:15,560,1073.372445
2015-03-20 15:30,638,946.6556587
2015-03-20 15:45,538,963.6089983
2015-03-20 16:00,577,1001.195656
2015-03-20 16:15,579,1034.58798
2015-03-20 16:30,682,1079.484148
2015-03-20 16:45,705,1077.978204
2015-03-20 17:00,612,976.4001759
2015-03-20 17:15,603,1022.856075
2015-03-20 17:30,573,1021.152504
2015-03-20 17:45,634,1020.515263
2015-03-20 18:00,393,1043.91327
2015-03-20 18:15,542,974.0956808
2015-03-20 18:30,301,1037.450045
2015-03-20 18:45,450,1000.46976
2015-03-20 19:00,444,1011.900538
2015-03-20 19:15,483,1053.149191
2015-03-20 19:30,460,979.3524902
2015-03-20 19:45,495,1024.045091
2015-03-20 20:00,473,1038.188108
2015-03-20 20:15,463,1103.409577
2015-03-20 20:30,463,1079.711819
2015-03-20 20:45,519,1037.502867
2015-03-20 21:00,532,1018.183449
2015-03-20 21:15,548,1013.050216
2015-03-20 21:30,515,1014.157272
2015-03-20 21:45,575,1075.326646
2015-03-20 22:00,472,1073.579479
2015-03-20 22:15,535,1061.447544
2015-03-20 22:30,510,1061.511801
2015-03-20 22:45,572,1055.374632
2015-03-20 23:00,481,1043.312835
2015-03-20 23:15,632,1031.277434
2015-03-20 23:30,556,1068.943426
2015-03-20 23:45,445,1056.06994
2015-03-21 0:00,506,1061.702287
2015-03-21 0:15,477,1023.604913
2015-03-21 0:30,523,1037.185982
2015-03-21 0:45,544,1024.131688
2015-03-21 1:00,449,1074.772509
2015-03-21 1:15,517,1098.431215
2015-03-21 1:30,465,975.0414537
2015-03-21 1:45,401,1039.372234
2015-03-21 2:00,326,989.9648061
2015-03-21 2:15,478,1039.540089
2015-03-21 2:30,565,1018.243856
2015-03-21 2:45,564,1038.479829
2015-03-21 3:00,587,991.8958957
2015-03-21 3:15,386,1062.371218
2015-03-21 3:30,408,963.9855058
2015-03-21 3:45,502,1000.514379
2015-03-21 4:00,509,1006.461223
2015-03-21 4:15,529,1031.63587
2015-03-21 4:30,581,976.5601979
2015-03-21 4:45,627,1061.170993
2015-03-21 5:00,379,1043.264335
2015-03-21 5:15,446,1014.039669
2015-03-21 5:30,505,995.503154
2015-03-21 5:45,562,996.0404029
2015-03-21 6:00,499,1013.153024
2015-03-21 6:15,572,1006.216762
2015-03-21 6:30,549,1062.306785
2015-03-21 6:45,453,1018.014326
2015-03-21 7:00,505,965.1273749
2015-03-21 7:15,490,1025.342972
2015-03-21 7:30,0,966.6429553
2015-03-21 7:45,545,987.3420511
2015-03-21 8:00,625,998.2895583
2015-03-21 8:15,446,1064.705344
2015-03-21 8:30,543,1032.765188
2015-03-21 8:45,512,935.1155178
2015-03-21 9:00,537,972.9180331
2015-03-21 9:15,412,880.6993937
2015-03-21 9:30,606,904.7179406
2015-03-21 9:45,620,1024.091385
2015-03-21 10:00,595,1041.440524
2015-03-21 10:15,496,985.6448925
2015-03-21 10:30,563,1010.45608
2015-03-21 10:45,636,915.7992075
2015-03-21 11:00,546,888.6188901
2015-03-21 11:15,579,1008.871404
2015-03-21 11:30,578,1048.665197
2015-03-21 11:45,630,1078.377409
2015-03-21 12:00,487,1003.403953
2015-03-21 12:15,590,1112.435724
2015-03-21 12:30,552,846.8886216
2015-03-21 12:45,530,994.7478765
2015-03-21 13:00,605,970.4846201
2015-03-21 13:15,675,1042.439236
2015-03-21 13:30,672,1112.902197
2015-03-21 13:45,646,1107.740203
2015-03-21 14:00,608,909.6110352
2015-03-21 14:15,606,954.1254674
2015-03-21 14:30,595,993.7701496
2015-03-21 14:45,600,1025.94602
2015-03-21 15:00,646,1067.233065
2015-03-21 15:15,636,1073.372445
2015-03-21 15:30,618,946.6556587
2015-03-21 15:45,548,963.6089983
2015-03-21 16:00,550,1001.195656
2015-03-21 16:15,587,1034.58798
2015-03-21 16:30,423,1079.484148
2015-03-21 16:45,563,1077.978204
2015-03-21 17:00,330,976.4001759
2015-03-21 17:15,435,1022.856075
2015-03-21 17:30,447,1021.152504
2015-03-21 17:45,467,1020.515263
2015-03-21 18:00,493,1043.91327
2015-03-21 18:15,495,974.0956808
2015-03-21 18:30,512,1037.450045
2015-03-21 18:45,426,1000.46976
2015-03-21 19:00,431,1011.900538
2015-03-21 19:15,451,1053.149191
2015-03-21 19:30,484,979.3524902
2015-03-21 19:45,518,1024.045091
2015-03-21 20:00,537,1038.188108
2015-03-21 20:15,570,1103.409577
2015-03-21 20:30,471,1079.711819
2015-03-21 20:45,490,1037.502867
2015-03-21 21:00,490,1018.183449
2015-03-21 21:15,511,1013.050216
2015-03-21 21:30,527,1014.157272
2015-03-21 21:45,577,1075.326646
2015-03-21 22:00,588,1073.579479
2015-03-21 22:15,406,1061.447544
2015-03-21 22:30,451,1061.511801
2015-03-21 22:45,419,1055.374632
2015-03-21 23:00,581,1043.312835
2015-03-21 23:15,562,1031.277434
2015-03-21 23:30,676,1068.943426
2015-03-21 23:45,542,1056.06994
2015-03-22 0:00,468,1061.702287
2015-03-22 0:15,232,1023.604913
2015-03-22 0:30,351,1037.185982
2015-03-22 0:45,522,1024.131688
2015-03-22 1:00,538,1074.772509
2015-03-22 1:15,574,1098.431215
2015-03-22 1:30,581,975.0414537
2015-03-22 1:45,402,1039.372234
2015-03-22 2:00,391,989.9648061
2015-03-22 2:15,458,1039.540089
2015-03-22 2:30,584,1018.243856
2015-03-22 2:45,546,1038.479829
2015-03-22 3:00,592,991.8958957
2015-03-22 3:15,600,1062.371218
2015-03-22 3:30,379,963.9855058
2015-03-22 3:45,429,1000.514379
2015-03-22 4:00,439,1006.461223
2015-03-22 4:15,523,1031.63587
2015-03-22 4:30,703,976.5601979
2015-03-22 4:45,565,1061.170993
2015-03-22 5:00,556,1043.264335
2015-03-22 5:15,356,1014.039669
2015-03-22 5:30,508,995.503154
2015-03-22 5:45,466,996.0404029
2015-03-22 6:00,0,1013.153024
2015-03-22 6:15,572,1006.216762
2015-03-22 6:30,524,1062.306785
2015-03-22 6:45,393,1018.014326
2015-03-22 7:00,540,965.1273749
2015-03-22 7:15,462,1025.342972
2015-03-22 7:30,604,966.6429553
2015-03-22 7:45,376,987.3420511
2015-03-22 8:00,593,998.2895583
2015-03-22 8:15,556,1064.705344
2015-03-22 8:30,595,1032.765188
2015-03-22 8:45,479,935.1155178
2015-03-22 9:00,570,972.9180331
2015-03-22 9:15,546,880.6993937
2015-03-22 9:30,574,904.7179406
2015-03-22 9:45,625,1024.091385
2015-03-22 10:00,628,1041.440524
2015-03-22 10:15,607,985.6448925
2015-03-22 10:30,478,1010.45608
2015-03-22 10:45,661,915.7992075
2015-03-22 11:00,376,888.6188901
2015-03-22 11:15,604,1008.871404
2015-03-22 11:30,553,1048.665197
2015-03-22 11:45,659,1078.377409
2015-03-22 12:00,737,1003.403953
2015-03-22 12:15,553,1112.435724
2015-03-22 12:30,543,846.8886216
2015-03-22 12:45,525,994.7478765
2015-03-22 13:00,579,970.4846201
2015-03-22 13:15,664,1042.439236
2015-03-22 13:30,627,1112.902197
2015-03-22 13:45,608,1107.740203
2015-03-22 14:00,570,909.6110352
2015-03-22 14:15,559,954.1254674
2015-03-22 14:30,594,993.7701496
2015-03-22 14:45,635,1025.94602
2015-03-22 15:00,351,1067.233065
2015-03-22 15:15,452,1073.372445
2015-03-22 15:30,358,946.6556587
2015-03-22 15:45,434,963.6089983
2015-03-22 16:00,401,1001.195656
2015-03-22 16:15,470,1034.58798
2015-03-22 16:30,456,1079.484148
2015-03-22 16:45,491,1077.978204
2015-03-22 17:00,445,976.4001759
2015-03-22 17:15,389,1022.856075
2015-03-22 17:30,413,1021.152504
2015-03-22 17:45,478,1020.515263
2015-03-22 18:00,494,1043.91327
2015-03-22 18:15,481,974.0956808
2015-03-22 18:30,507,1037.450045
2015-03-22 18:45,521,1000.46976
2015-03-22 19:00,476,1011.900538
2015-03-22 19:15,455,1053.149191
2015-03-22 19:30,459,979.3524902
2015-03-22 19:45,516,1024.045091
2015-03-22 20:00,488,1038.188108
2015-03-22 20:15,554,1103.409577
2015-03-22 20:30,541,1079.711819
2015-03-22 20:45,454,1037.502867
2015-03-22 21:00,511,1018.183449
2015-03-22 21:15,419,1013.050216
2015-03-22 21:30,502,1014.157272
2015-03-22 21:45,516,1075.326646
2015-03-22 22:00,598,1073.579479
2015-03-22 22:15,549,1061.447544
2015-03-22 22:30,472,1061.511801
2015-03-22 22:45,468,1055.374632
2015-03-22 23:00,319,1043.312835
2015-03-22 23:15,559,1031.277434
2015-03-22 23:30,544,1068.943426
2015-03-22 23:45,476,1056.06994
2015-03-23 0:00,511,1061.702287
2015-03-23 0:15,359,1023.604913
2015-03-23 0:30,340,1037.185982
2015-03-23 0:45,422,1024.131688
2015-03-23 1:00,525,1074.772509
2015-03-23 1:15,509,1098.431215
2015-03-23 1:30,550,975.0414537
2015-03-23 1:45,490,1039.372234
2015-03-23 2:00,365,989.9648061
2015-03-23 2:15,428,1039.540089
2015-03-23 2:30,478,1018.243856
2015-03-23 2:45,469,1038.479829
2015-03-23 3:00,570,991.8958957
2015-03-23 3:15,488,1062.371218
2015-03-23 3:30,576,963.9855058
2015-03-23 3:45,430,1000.514379
2015-03-23 4:00,438,1006.461223
2015-03-23 4:15,456,1031.63587
2015-03-23 4:30,0,976.5601979
2015-03-23 4:45,549,1061.170993
2015-03-23 5:00,518,1043.264335
2015-03-23 5:15,407,1014.039669
2015-03-23 5:30,534,995.503154
2015-03-23 5:45,431,996.0404029
2015-03-23 6:00,467,1013.153024
2015-03-23 6:15,392,1006.216762
2015-03-23 6:30,521,1062.306785
2015-03-23 6:45,568,1018.014326
2015-03-23 7:00,588,965.1273749
2015-03-23 7:15,463,1025.342972
2015-03-23 7:30,550,966.6429553
2015-03-23 7:45,517,987.3420511
2015-03-23 8:00,557,998.2895583
2015-03-23 8:15,550,1064.705344
2015-03-23 8:30,532,1032.765188
2015-03-23 8:45,569,935.1155178
2015-03-23 9:00,470,972.9180331
2015-03-23 9:15,690,880.6993937
2015-03-23 9:30,0,904.7179406
2015-03-23 9:45,561,1024.091385
2015-03-23 10:00,574,1041.440524
2015-03-23 10:15,629,985.6448925
2015-03-23 10:30,572,1010.45608
2015-03-23 10:45,550,915.7992075
2015-03-23 11:00,546,888.6188901
2015-03-23 11:15,490,1008.871404
2015-03-23 11:30,607,1048.665197
2015-03-23 11:45,563,1078.377409
2015-03-23 12:00,537,1003.403953
2015-03-23 12:15,592,1112.435724
2015-03-23 12:30,529,846.8886216
2015-03-23 12:45,515,994.7478765
2015-03-23 13:00,512,970.4846201
2015-03-23 13:15,580,1042.439236
2015-03-23 13:30,373,1112.902197
2015-03-23 13:45,456,1107.740203
2015-03-23 14:00,324,909.6110352
2015-03-23 14:15,397,954.1254674
2015-03-23 14:30,345,993.7701496
2015-03-23 14:45,414,1025.94602
2015-03-23 15:00,376,1067.233065
2015-03-23 15:15,393,1073.372445
2015-03-23 15:30,441,946.6556587
2015-03-23 15:45,416,963.6089983
2015-03-23 16:00,417,1001.195656
2015-03-23 16:15,422,1034.58798
2015-03-23 16:30,496,1079.484148
2015-03-23 16:45,437,1077.978204
2015-03-23 17:00,483,976.4001759
2015-03-23 17:15,471,1022.856075
2015-03-23 17:30,497,1021.152504
2015-03-23 17:45,419,1020.515263
2015-03-23 18:00,474,1043.91327
2015-03-23 18:15,447,974.0956808
2015-03-23 18:30,456,1037.450045
2015-03-23 18:45,474,1000.46976
2015-03-23 19:00,490,1011.900538
2015-03-23 19:15,440,1053.149191
2015-03-23 19:30,451,979.3524902
2015-03-23 19:45,390,1024.045091
2015-03-23 20:00,443,1038.188108
2015-03-23 20:15,425,1103.409577
2015-03-23 20:30,514,1079.711819
2015-03-23 20:45,483,1037.502867
2015-03-23 21:00,434,1018.183449
2015-03-23 21:15,338,1013.050216
2015-03-23 21:30,316,1014.157272
2015-03-23 21:45,435,1075.326646
2015-03-23 22:00,439,1073.579479
2015-03-23 22:15,475,1061.447544
2015-03-23 22:30,445,1061.511801
2015-03-23 22:45,338,1055.374632
2015-03-23 23:00,230,1043.312835
2015-03-23 23:15,400,1031.277434
2015-03-23 23:30,411,1068.943426
2015-03-23 23:45,434,1056.06994
2015-03-24 0:00,491,1061.702287
2015-03-24 0:15,511,1023.604913
2015-03-24 0:30,376,1037.185982
2015-03-24 0:45,372,1024.131688
2015-03-24 1:00,434,1074.772509
2015-03-24 1:15,429,1098.431215
2015-03-24 1:30,437,975.0414537
2015-03-24 1:45,465,1039.372234
2015-03-24 2:00,491,989.9648061
2015-03-24 2:15,399,1039.540089
2015-03-24 2:30,444,1018.243856
2015-03-24 2:45,405,1038.479829
2015-03-24 3:00,0,991.8958957
2015-03-24 3:15,460,1062.371218
2015-03-24 3:30,489,963.9855058
2015-03-24 3:45,474,1000.514379
2015-03-24 4:00,506,1006.461223
2015-03-24 4:15,388,1031.63587
2015-03-24 4:30,408,976.5601979
2015-03-24 4:45,351,1061.170993
2015-03-24 5:00,510,1043.264335
2015-03-24 5:15,489,1014.039669
2015-03-24 5:30,485,995.503154
2015-03-24 5:45,491,996.0404029
2015-03-24 6:00,481,1013.153024
2015-03-24 6:15,432,1006.216762
2015-03-24 6:30,520,1062.306785
2015-03-24 6:45,495,1018.014326
2015-03-24 7:00,513,965.1273749
2015-03-24 7:15,498,1025.342972
2015-03-24 7:30,11,966.6429553
2015-03-24 7:45,607,987.3420511
2015-03-24 8:00,0,998.2895583
2015-03-24 8:15,495,1064.705344
2015-03-24 8:30,507,1032.765188
2015-03-24 8:45,526,935.1155178
2015-03-24 9:00,538,972.9180331
2015-03-24 9:15,530,880.6993937
2015-03-24 9:30,529,904.7179406
2015-03-24 9:45,426,1024.091385
2015-03-24 10:00,482,1041.440524
2015-03-24 10:15,507,985.6448925
2015-03-24 10:30,491,1010.45608
2015-03-24 10:45,521,915.7992075
2015-03-24 11:00,482,888.6188901
2015-03-24 11:15,479,1008.871404
2015-03-24 11:30,472,1048.665197
2015-03-24 11:45,490,1078.377409
2015-03-24 12:00,304,1003.403953
2015-03-24 12:15,449,1112.435724
2015-03-24 12:30,304,846.8886216
2015-03-24 12:45,353,994.7478765
2015-03-24 13:00,410,970.4846201
2015-03-24 13:15,394,1042.439236
2015-03-24 13:30,414,1112.902197
2015-03-24 13:45,419,1107.740203
2015-03-24 14:00,409,909.6110352
2015-03-24 14:15,428,954.1254674
2015-03-24 14:30,402,993.7701496
2015-03-24 14:45,400,1025.94602
2015-03-24 15:00,412,1067.233065
2015-03-24 15:15,426,1073.372445
2015-03-24 15:30,422,946.6556587
2015-03-24 15:45,511,963.6089983
2015-03-24 16:00,481,1001.195656
2015-03-24 16:15,395,1034.58798
2015-03-24 16:30,422,1079.484148
2015-03-24 16:45,430,1077.978204
2015-03-24 17:00,433,976.4001759
2015-03-24 17:15,445,1022.856075
2015-03-24 17:30,467,1021.152504
2015-03-24 17:45,430,1020.515263
2015-03-24 18:00,406,1043.91327
