 4, 11, 24, 7, 9, 17, 12, 10, 13, 28, 9, 9, X, 9, 42, 35, 10, 51, 18, 21, 17, 20, 31, 22, 10, 10, 17, 8, 25, 34, 35, 12, 12, 20, 28, 30, 40, 27, 11, 28, 34, 15, 42, 29, 46, 6, 12, 6, 22, 43, 15, 21, 23, 5, 22, 15, 46, 14, 32, 7, 8, 8, 6, 14, 28, 65, 4, 54, 27, 40, 29, 44, 35, 11, 16, 42, 48, 40, 34, 6, 29, 13, 14, 40, 50, 40, 26, 12, 29, 29
 14, 8, 26, 7, 7, 17, 12, 7, 11, 28, 12, 18, X, 14, 33, 40, 17, 28, 8, 11, 19, 15, 45, 13, 8, 21, 19, 9, 29, 47, 42, 9, 7, 16, 37, 34, 31, 16, 9, 21, 27, 17, 24, 25, 35, 4, 6, 9, 22, 41, 16, 24, 19, 9, 13, 18, 46, 14, 39, 15, 9, 11, 16, 13, 26, 49, 9, 54, 18, 29, 25, 52, 35, 7, 10, 44, 35, 42, 38, 7, 34, 16, 13, 47, 43, 39, 48, 14, 29, 36
 8, 10, 28, 9, 23, 3, 8, 7, 5, 21, 9, 0, 0, 17, 30, 34, 19, 35, 9, 11, 11, 15, 40, 17, 6, 9, 21, 10, 34, 33, 54, 11, 4, 12, 36, 43, 41, 6, 13, 19, 17, 17, 27, 26, 26, 9, 5, 8, 17, 45, 6, 33, 27, 12, 17, 19, 45, 14, 28, 4, 8, 26, 8, 18, 29, 69, 8, 53, 19, 32, 27, 49, 51, 9, 15, 43, 47, 52, 38, 3, 40, 11, 12, 36, 36, 43, 48, 9, 33, 38
 8, 10, 22, 8, 16, 5, 3, 15, 12, 21, 7, 15, 0, 12, 21, 25, 12, 35, 9, 8, 8, 24, 42, 13, 0, 10, 24, 8, 30, 34, 53, 7, 7, 18, 30, 51, 47, 15, 10, 23, 16, 12, 36, 30, 36, 17, 9, 9, 38, 48, 14, 29, 29, 14, 8, 21, 42, 10, 34, 4, 10, 18, 9, 12, 21, 61, 12, 42, 28, 31, 26, 40, 37, 9, 12, 39, 50, 28, 36, 7, 41, 16, 21, 38, 32, 41, 43, 12, 21, 41
 6, 19, 27, 10, 11, 12, 7, 16, 8, 11, 15, 20, X, 18, 12, 32, 8, 44, 10, 9, 10, 12, 37, 19, 10, 22, , 10, 29, 33, 34, 6, 9, 11, 32, 40, 33, 13, 0, 27, 18, 16, 27, 39, 46, 18, 6, 11, 25, 31, 10, 37, 30, 13, 10, 18, 37, 10, 35, 8, 8, 7, 17, 17, 22, 54, 14, 42, 33, 27, 49, 44, 49, 8, 18, 36, 37, 34, 56, 7, 38, 23, 19, , 44, 34, 43, 11, 30, 43
 2, 15, 27, 7, 8, 12, 8, 16, 14, 16, 11, 22, 11, 16, 10, 40, 12, 39, 4, 13, 12, 12, 37, 24, 18, 27, 20, 14, 38, 33, 27, 13, 13, 14, 30, 36, 29, 16, 10, 35, 18, 21, 28, 38, 42, 5, 7, 16, 29, 35, 9, 25, 38, 9, 15, 11, 43, 17, 35, 12, 13, 13, 24, 18, 30, 50, 9, 48, 38, 32, 49, 40, 41, 12, 24, 35, 32, 0, 51, 10, 28, 27, 20, 47, 37, 38, 37, 14, 42, 34
 2, 18, 23, 15, 17, 15, 9, 20, 13, 24, 10, 24, 0, 14, 6, 39, 8, 37, 8, 18, 15, 30, 31, 18, 11, 15, 21, 16, 32, 34, 37, 7, 16, 17, 29, 31, 40, 13, 17, 26, 20, 20, 29, 31, 31, 7, 8, 14, 15, 38, 12, 26, 29, 13, 18, 10, 32, 12, 45, 12, 7, 19, 21, 15, 40, 61, 6, 60, 31, 51, 33, 41, 41, 8, 24, 42, 43, 32, 59, 10, 35, 18, 20, 30, 43, 39, 40, 11, 53, 53
 5, 1, 16, 11, 15, 13, 5, 10, 14, 19, 11, 16, 0, 18, 19, 38, 17, 42, 12, 14, 4, 30, 30, 37, 15, 13, 31, 17, 37, 59, 31, 11, 15, 14, 40, 56, 41, 10, 14, 30, 28, 9, 51, 42, 30, 8, 6, X, 17, 30, 10, 32, 34, 12, 18, 11, 26, 10, 47, 11, 7, 15, 39, 27, 39, 37, 14, 67, 29, 41, 28, 32, 45, 7, 12, 47, 45, 38, 41, 5, 38, 18, 12, 30, 31, 40, 35, 11, 29, 49
 6, 15, 13, 7, , 8, 12, 12, 18, 12, 10, 16, 0, 8, 16, 34, 12, 32, 10, 14, 13, 29, 25, 33, 7, 13, 25, 18, 26, 37, 33, 17, 5, 25, 43, 45, 27, 10, 14, 18, 13, 13, 48, 35, 29, 8, 5, 19, 18, 47, 15, 35, 31, 11, 15, 11, 33, 19, 35, 11, 7, 26, 29, 22, 47, 48, 13, 29, 25, 34, 37, 37, 43, 5, 9, 42, 34, 34, 28, 10, 53, 14, 12, 29, 25, 32, 46, 15, 36, 39
 6, 10, 8, 9, 11, 5, 9, 17, 8, 12, 12, 0, 14, 12, 13, 33, 14, 47, 16, 14, 11, 23, 27, 31, 7, 17, 21, 9, 28, 37, 36, 11, 6, 12, 28, 31, 49, 14, 13, 13, 13, 4, 57, 56, 45, 10, 11, 19, 8, 37, 12, 46, 39, 10, 14, 11, 36, 12, 33, 10, 15, 12, 10, 21, 37, 66, 8, 30, 21, 31, 37, 35, 42, 8, 9, 46, 34, 38, 39, 7, 42, 14, 16, 29, 32, 35, 45, 25, 40, 35
 3, , 14, 6, 10, 5, 13, 22, 13, 14, 7, 17, 0, 12, 24, 30, 12, 39, 12, 8, 12, 8, 20, 28, 12, 20, 22, 8, 27, 35, 43, 7, 3, 7, 23, 31, 50, 11, 6, 8, 11, 9, 43, 40, 65, 10, 3, 12, 19, 35, 15, 46, 29, 14, 12, 6, 36, 20, 59, 15, 14, 10, 14, 20, 48, 66, 7, 37, 32, 29, 49, 31, 43, 10, 13, 42, 37, 35, 37, 3, 34, 20, 15, 27, 32, 0, 40, 31, 39, 27
 7, 11, 9, 12, 14, 11, 10, 20, 14, 20, 3, 11, 42, 13, 29, 31, 8, 32, 16, 9, 11, 8, 30, 20, 6, 12, 20, 13, 38, 35, 33, 11, 12, 14, 38, 33, 51, 11, 10, 13, 15, 13, 40, 42, 36, 12, 6, 13, 18, 40, 12, 45, 40, 18, 11, 14, 35, 18, 33, 6, 18, 19, 10, 9, 46, 50, 12, 39, 29, 33, 30, 23, 43, 8, 20, 51, 40, 35, 43, 5, 36, 21, 12, 36, 25, 31, 54, 48, 32, 27
 14, 17, 8, 18, 12, 9, 11, 23, 13, 26, 9, 14, X, 17, 26, 33, 3, 32, 14, 13, 14, 18, 42, 25, 6, 8, 16, 10, 43, 38, 41, 6, 13, 16, 34, 33, 58, 8, 10, 10, 21, 19, 37, 35, 38, 11, 8, 19, 0, 47, 11, 37, 34, 14, 9, 7, 39, 0, 34, 4, 9, 16, 16, 12, 43, 56, 8, 50, 29, 30, 33, 32, 47, 13, 15, 30, 36, 34, 40, 6, 42, 18, 20, 35, 34, 47, 25, 31, 30, 24
 4, 10, 8, 12, 6, 12, 17, 28, 17, 23, 11, 12, 0, 11, 30, 31, 10, 30, 11, 14, 23, 10, 45, 35, 11, 11, 21, 21, 50, 55, 37, 14, 9, 17, 34, 30, 47, 10, 16, 16, 18, 22, 36, 43, 37, 9, 7, 21, 11, 48, 8, 36, 40, 11, 9, 7, 30, 3, 39, 13, 18, 17, 26, 13, 42, 60, 16, 67, 26, 24, 43, 28, 37, 14, 18, , 51, 45, 52, 4, 38, 7, 5, 26, 37, 54, 29, 25, 29, 32
 9, 17, 16, 17, 6, 16, , 28, 12, 24, 14, 10, 0, 11, 28, 35, 10, 24, 7, 17, 19, 22, 44, 31, 11, 13, 17, 14, 43, 46, 48, 13, 6, 5, 29, 30, 32, 11, 10, 15, 14, 17, 33, 44, 32, 6, 8, 23, 17, 44, 12, 40, 37, 11, 13, 10, 25, 13, 64, 10, 19, 18, 13, 25, 30, 66, 10, 47, 22, 30, 47, 35, 46, 16, 19, 38, 33, 54, 45, 8, 34, 12, 16, 30, 33, 37, 31, 25, 29, 50
 5, 15, 14, 9, 11, 16, 14, 37, 11, 22, 4, 15, X, 10, 24, 26, 11, 0, 13, 16, 7, 19, 31, 41, 15, 4, 0, 16, 26, 50, 42, 10, 4, 10, 34, 42, 39, 5, 9, 18, 11, 19, 27, 58, 35, 9, 12, 20, 22, 43, 17, 40, 33, 17, 16, 16, 29, 8, 37, 7, 19, 24, 17, 29, 32, 47, 5, 0, 24, 43, 34, 41, 38, 14, 21, 37, 33, 46, 48, , 42, 12, 10, 24, 34, 35, 37, 38, 30, 54
 9, 12, 9, 6, 8, 15, 11, 39, 16, 24, 13, 17, 0, 17, 21, 25, 14, 37, 18, 12, 15, 19, 31, 43, 6, 14, 24, 15, 33, 56, 45, 11, 14, 10, 30, 35, 34, 3, 5, 20, 4, 11, 42, 36, 35, 9, 12, 7, 12, 42, 11, 31, 25, 18, 19, 11, 29, 9, 38, 14, 16, 17, 20, 26, 28, 48, 9, 58, 28, 41, 32, 52, 34, 16, 7, 48, 39, 43, 47, 4, 55, 16, 7, 34, 24, 48, 43, 40, 35, 40
 12, 8, 5, 11, 3, 10, 12, 35, 18, 28, 8, 13, 42, 12, 22, 33, 10, 30, 13, 10, 10, 13, 22, 27, 5, 21, 13, 10, 19, 45, 38, 16, 15, 7, 40, 38, 32, 4, 7, 20, 20, 10, 43, 31, 33, 13, 8, 6, 20, 43, 13, 39, 35, 21, 15, 16, 35, 10, 42, 18, 17, 17, 30, 18, 37, 53, 9, 53, 25, 49, 33, 31, 38, 7, 11, 35, 28, 0, 39, 3, 32, 22, 21, 29, 60, 37, 34, 43, 40, 30
 6, 9, 9, 12, 18, 13, 13, 31, 16, 19, 7, 18, X, 19, 19, 40, 18, 35, 14, 9, 12, 15, 26, 23, 11, 20, 10, 6, 28, 40, 30, 11, 9, 13, 25, 45, 31, 16, 5, 21, 18, 9, 56, 33, 34, 12, 5, 11, 13, 39, 6, 39, 31, 10, 16, 13, 33, 13, 36, 15, 13, 19, 33, 21, 28, 78, 11, 73, 18, 52, 34, 36, 34, , 17, 34, 41, 35, 31, 3, 24, 17, , 41, 36, 28, 34, 56, 31, 31
 6, 21, 13, 10, 11, 11, 9, 40, 9, 26, 7, 18, 9, 19, , 37, 17, 34, 8, 15, 14, 14, 35, 25, 7, 8, 16, 18, 20, 44, 59, 11, 22, 18, 23, 46, 37, 6, 7, 26, 24, 17, 33, 24, 35, 11, 7, 16, 20, 38, 18, 45, 31, 10, 20, 14, 28, 19, 34, 12, 16, 16, 37, 32, 27, 55, 10, 59, 19, 31, 48, 36, 43, 5, 20, 32, 61, 61, 29, 4, 41, 14, 17, 41, 37, 27, 54, 53, 29, 27
 5, 14, 9, 11, 9, 11, 9, 38, 6, 33, 16, 11, 13, 18, 11, 56, 21, 45, 14, 12, 18, 24, 39, 29, 11, 15, 10, 18, 51, 37, 41, 10, 10, 21, 27, 44, 27, 12, 12, 14, 20, 10, 48, 23, 47, 4, 9, 17, 27, 33, 13, 37, 31, 11, 10, 13, 27, 10, 36, 10, 21, 10, 27, 39, 24, 52, 10, 66, 17, 23, 57, 35, 43, 8, 34, 26, 45, 47, 39, 5, 38, 10, 15, 42, 40, 32, 53, 34, 30, 30
 3, 15, 5, 10, 15, 13, 13, 33, 12, 29, 8, 14, X, 9, 20, 89, 14, 34, 7, 18, 19, 18, 35, 29, 7, 0, 13, 18, 26, 42, 42, 6, 7, 11, 26, 34, 43, 18, 14, 22, 20, 18, 51, 32, 71, 11, 11, 17, 24, 39, 7, 37, 28, 8, 15, 16, 22, 11, 31, 8, 19, 9, 32, 21, 32, 42, 13, 44, 19, 26, 41, 28, 44, 10, 23, 40, 36, 36, 53, 6, 26, 6, 16, 33, 52, 26, 34, 37, 35, 41
 8, 12, , 4, 6, 10, 13, 51, 15, 28, 11, 8, X, 9, 20, 49, 14, 27, 11, 23, 14, 20, 49, 44, 13, 20, 18, 14, 27, 50, 40, 7, 4, 18, 36, 31, 38, 7, 11, 19, 21, 20, 40, 29, 64, 2, 14, 17, 18, 36, 13, 31, 31, 14, 14, 12, 28, 11, 38, 8, 17, 16, 31, 38, 33, 44, 7, 37, 15, 26, 40, 52, 36, 11, 28, 44, 29, 42, 60, 4, 43, 11, 12, 37, 40, 31, 40, 53, 37, 39
 12, 11, 1, 8, 7, 15, 15, 63, 15, 23, 15, 10, 13, 10, 19, 56, 8, 29, 9, 30, 14, 12, 42, 50, 11, 21, 10, 18, 37, 46, 31, 15, 9, 16, 31, 28, 48, 9, 13, 14, 21, 8, 32, 35, 36, 7, 6, 0, 26, 36, 11, 35, 27, 14, 18, 17, 30, 9, 50, 12, 15, 8, 25, 36, 36, 43, 6, 47, 18, 22, 28, 46, 29, 15, 27, 44, 40, 36, 43, 3, 45, 17, 15, 28, 36, 30, 40, 44, 44, 28
 7, 16, 3, 12, 15, 13, 11, 52, 16, 28, 14, 16, X, 18, 21, 46, 11, 34, 12, 16, 14, 12, 26, 36, 6, 20, 11, 13, 47, 38, 30, 17, 11, 14, 28, 28, 42, 12, 14, 17, 17, 8, 30, 38, 37, 10, 6, 8, 23, 50, 9, 29, 32, 16, 9, 18, 27, 18, 32, 12, 12, 18, 27, 32, 23, 51, 10, 56, 30, 31, 45, 41, 39, 15, 22, 28, 39, 32, 46, 6, 35, 19, 13, 32, 47, 30, 41, 31, 31, 31
 , 10, 5, 11, 11, 4, 11, 34, 15, 28, 7, 20, X, 14, 15, 47, 9, 25, 4, 8, 4, 10, 34, 33, 9, 12, 9, 13, 24, 47, 31, 5, 7, 8, 38, 0, 42, 7, 7, 23, 17, 13, 41, 39, 41, 17, 5, 0, 9, 38, 19, 25, 27, 16, 25, 7, 42, 19, 39, 18, 12, 11, 23, 33, 29, 65, 7, 65, 27, 31, 31, 45, 36, 7, 9, 30, 48, 50, 32, 3, 39, 17, 16, 29, 35, 36, 41, 33, 38, 42
 9, 12, 13, 11, 12, 12, 16, 34, 14, 31, 12, 24, X, 12, 12, 50, 11, 41, 14, 7, 14, 10, 29, 33, 7, 12, 9, 9, 31, 36, 52, 9, 11, 13, 45, 36, 44, 14, 14, 24, 10, 14, 34, 49, 45, 8, 7, 13, X, 32, 12, 30, 27, 18, 16, 18, 43, 10, 37, 18, 24, 10, 22, 26, 30, 48, 6, 47, 17, 34, 41, 39, 47, 11, 12, 28, 37, 58, 44, 5, 38, 18, 15, 33, 49, 31, 44, 32, 32, 30
 3, 9, 17, 11, 14, 8, 5, 28, 9, 31, 17, 20, X, 11, 13, 29, 14, 50, 11, 11, 9, 16, 34, 31, 8, 9, 13, 11, 24, 32, 60, 18, 2, 20, 36, 39, 33, 19, 16, 24, 11, 17, 36, 45, 38, 8, 11, 17, 13, 35, 6, 31, 30, 12, 11, 14, 37, 13, 35, 8, 23, 8, 20, 29, 32, 48, 13, 60, 32, 52, 49, 33, 36, 12, 15, 28, 33, 42, 37, 7, 34, 12, 14, 29, 57, 29, 33, 36, 33, 42
 3, 12, 15, 24, 11, 13, 16, 24, 13, 41, 16, 17, X, 12, 5, 30, 10, 40, 8, 0, 14, 17, 32, 23, 11, 9, 16, , 25, 30, 33, 10, 2, 16, 38, 34, 39, 14, 16, 38, 6, 11, 42, 31, 51, 10, 7, 23, 15, 37, 15, 43, 37, 14, 19, 13, 42, 13, 28, 8, 0, 8, 26, 35, 36, 54, 19, 71, 23, 41, 40, 41, 42, 13, 0, 24, 31, 50, 27, 5, 49, 10, 11, 32, 46, 49, 35, 55, 42, 38
 5, 7, 13, 8, 18, 18, 12, 17, 15, 38, 8, 15, X, 9, 7, 31, 14, 50, 15, 17, 21, 11, 32, 26, 16, 7, 10, 13, 24, 37, 23, 13, 16, 15, 39, 34, 39, 6, 15, 24, 8, 17, 34, 33, 34, 10, 8, 28, 9, 44, 15, 44, 35, 16, 19, 24, 39, 13, 26, 12, 29, 19, 41, 38, 44, 52, 18, 69, 22, 37, 47, 42, 29, 14, 23, 26, 34, 45, 26, 4, 29, 10, 22, 32, 33, 49, 32, 46, 26, 30
 , 5, 8, 6, 16, 12, X, 10, 9, 34, 14, 9, X, 10, 18, 32, 15, 38, 15, 18, 14, 3, 35, 29, 14, 13, 13, 20, 20, 55, 41, 9, 4, 19, 25, 30, 44, 7, 20, 11, 9, 10, 31, 30, 17, 10, 7, 31, 7, 39, 10, 35, 37, 12, 19, 16, 37, 16, 24, 12, 26, 20, 20, 24, 35, 60, 16, 55, 18, 39, 40, 44, 28, 9, 20, 28, 45, 37, 27, 3, 31, 14, 13, 24, 43, 33, 33, 68, 31, 46
 8, 8, 16, 7, 12, 16, 15, 14, 13, 29, 11, 13, 75, 12, 10, 33, 16, 33, 16, 11, 11, 18, 35, 34, 9, 12, 12, 19, 25, 40, 35, 12, 7, 17, 18, 29, 59, 9, 16, 15, 9, 15, 20, 38, 29, 7, 7, 31, 5, 31, 16, 31, 37, 20, 19, 16, 44, 12, 28, 9, 27, 15, 30, 21, 28, 53, 9, 43, 31, 37, 37, 47, 32, 21, 13, 33, 45, 37, 36, 3, 39, 14, 22, 24, 34, 29, 36, 38, 32, 51
 6, 21, 15, 8, 13, 6, 7, 10, 13, 25, 3, 23, 14, 13, 10, 50, 22, 58, 12, 21, 14, 16, 36, 26, 13, 21, 9, 11, 15, 27, 31, 12, 8, 16, 27, 33, 34, 12, 27, 11, 9, 15, 32, 43, 34, 7, 10, 28, 11, 45, 15, 31, 48, 15, 11, 17, 49, 17, 29, 13, 27, 22, 30, 19, 25, 35, 8, 43, 34, 39, 46, 33, 33, 16, 12, 38, 37, 38, 30, 3, 31, 14, 22, 21, 38, 28, 50, 39, 72, 56
 6, 14, 13, 10, 11, 6, 12, 8, 23, 28, 7, 20, 0, 20, 8, 48, 10, 53, 15, 12, 7, 22, 43, 32, 10, 19, 10, 17, 23, 37, 34, 10, 2, 26, 15, 51, 35, 12, 17, 18, 10, 13, 41, 35, 35, 14, 12, 30, 10, 30, 9, 26, 50, 4, 8, 8, 25, 8, 48, 6, 28, 11, 29, 18, 17, 49, 11, 43, 33, 25, 31, 29, 43, 12, 16, 43, 37, 33, 41, 5, 37, 24, 10, 37, 36, 38, 51, 42, 54, 42
 5, 14, 15, 13, 16, 8, 13, 11, 7, 26, 19, 25, 0, 17, 11, 35, 9, 33, 10, 9, 17, 19, 49, 22, 12, 16, 10, 23, 28, 37, 44, 7, 11, 30, 9, 51, 35, 9, 18, 7, 20, 18, 51, 33, 34, 5, 7, 29, 19, 40, 10, 26, 41, 15, 7, 11, 24, 19, 30, 6, 35, 16, 38, 33, 24, 54, 13, 40, 31, 24, 41, 37, 43, 7, 13, 45, 55, 43, 48, 7, 47, 16, 9, 39, 48, 38, 46, 41, 36, 45
 5, 10, 17, 11, 7, 12, 22, 8, 7, 22, 15, 26, X, 11, 10, 44, 11, 31, 8, 18, 13, 13, 50, 25, 14, 11, 13, 17, 30, 47, 36, 11, 11, 41, 9, 36, 35, 14, 7, 15, 23, 20, 52, 34, 39, 3, 12, 28, 20, 39, 12, 27, 45, 10, 7, 16, 32, 18, 30, 5, 30, 15, 46, 23, 17, 65, 7, 39, 27, 34, 42, 47, 45, 8, 21, 27, 28, 54, 41, 9, 58, 7, 15, 52, 45, 0, 38, 35, 28, 39
 5, 16, 12, 12, 5, 13, 17, 19, 8, 24, 9, 26, X, 14, 14, 33, 15, 35, 12, 12, 20, 18, 43, 25, 14, 16, 18, 23, 22, 47, 37, 11, 11, 35, 6, 36, 45, 5, 9, 19, 14, 17, 36, 44, 30, 3, 4, 27, 17, 49, 7, 24, 37, 14, 18, 16, 27, 18, 23, 9, 24, 15, 54, 30, 22, 34, 9, 39, 23, 24, 42, 42, 37, 10, 20, 27, 27, 41, 36, 7, 35, 11, 22, 42, 39, 35, 34, 49, 34, 47
 7, 17, 18, 7, 17, 18, 9, 19, 12, 35, 12, 21, X, 13, 22, 37, 15, 40, 8, 6, 20, 10, 30, 28, 19, 14, 21, 20, 28, 44, 55, 15, 26, 35, 15, 35, 45, 6, 12, 15, 8, 21, 31, 37, 30, 8, 4, 21, 12, 41, 11, 34, 33, 17, 16, 17, 26, 13, 27, 8, 30, 12, 54, 32, 7, 50, 12, 53, 28, 33, 33, 40, 34, 15, 20, 19, 32, 39, 36, 4, 38, 15, 17, 36, 60, 35, 33, 40, 37, 34
 5, 11, 19, 8, 9, 21, 10, 18, 17, 38, 7, 15, 0, 10, 10, 29, 13, 31, 16, 23, 18, 11, 33, 28, 19, 18, 24, 24, 34, 34, 39, 7, 14, 35, 17, 28, 37, 5, 11, 7, 7, 11, 31, 39, 56, 6, 3, 25, 9, 36, 12, 42, 49, 19, 17, 19, 30, 9, 27, 12, 22, 14, 40, 48, 18, 52, 6, 39, 28, 25, 35, 40, 40, 10, 24, 25, 40, 38, 27, 6, 48, 21, 11, 32, 50, 27, 35, 31, 42, 28
 10, 7, 9, 5, 11, 11, 6, 11, 21, 37, 9, 24, 0, 16, 13, 31, 15, 40, 17, 14, 15, 17, 41, 21, 4, 13, 14, 20, 22, 29, 61, 7, 12, 30, 8, 29, 39, 7, 10, 7, 8, 7, 33, 42, 25, 10, 8, 21, 11, 50, 19, 46, 32, 13, 7, 22, 40, 9, 28, 10, 24, 16, 34, 36, 19, 60, 10, 38, 25, 33, 30, 29, 47, 10, 0, 30, 23, 48, 51, 7, 35, 23, 14, 46, 24, 32, 41, 41, 39, 31
 14, 7, 12, 11, 14, 11, 9, 9, 13, 15, 6, 26, 0, 13, 13, 33, 11, 32, 12, 13, 14, 6, 33, 13, 8, 16, 10, 13, 28, 32, 59, 6, 13, 30, 21, 31, 45, 12, 11, 8, 0, 12, 32, 30, 41, 8, 5, 15, 12, 36, 13, 42, 29, 10, 10, 12, 39, 10, 39, 10, 27, 10, 38, 34, 23, 61, 15, 30, 26, 36, 56, 41, 29, 5, 15, 28, 28, 37, 43, 4, 44, 17, 14, 50, 33, 34, 50, 32, 40, 36
 11, 16, 8, 8, 7, 12, 5, 12, 10, 27, 14, 36, 0, 14, 4, 31, 11, 42, 13, 17, 23, 12, 25, 27, 17, 10, 12, 14, 40, 47, 34, 6, 15, 26, 23, 28, 0, 10, 12, 16, 16, 17, 41, 32, 30, 9, 3, 16, 15, 38, 11, 30, 34, 17, 13, 4, 52, 15, 46, 8, 33, 9, 30, 36, 27, 41, 13, 39, 21, 43, 50, 50, 33, 16, 23, 29, 36, 36, 46, 5, 33, 13, 11, 44, 35, 26, 39, 25, 44, 54
 11, 10, 12, 9, 6, 12, 10, 12, 12, 19, 9, 26, X, 17, 14, 33, 5, 39, 17, 10, 8, 20, 29, 24, 17, 10, 17, 17, 29, 0, 24, 12, 6, 22, 22, 33, 47, 7, 13, 12, 22, 12, 35, 22, 27, 9, 8, 8, 13, 33, 11, 32, 32, 10, 18, 11, 36, 16, 38, 9, 19, 13, 48, 32, 32, 48, 20, 43, 27, 38, 36, 56, 41, 15, 23, 30, 41, 42, 36, 5, 33, 5, 16, 45, 28, 32, 40, 23, 36, 34
 8, 9, 11, 7, 12, 14, 7, 17, 20, 19, 12, 12, X, 12, 20, 30, 16, 32, 16, 17, 20, 23, 47, 24, 13, 9, 16, 18, 17, 37, 21, 16, 6, 27, 25, 29, 42, 6, 13, 19, 22, 12, 34, 31, 27, 7, 10, 21, 13, 33, 6, 34, 37, 12, 12, 13, 27, 33, 41, 13, 20, 7, 50, 27, 24, 40, 16, 49, 23, 28, 39, 47, 41, 21, 23, 46, 29, 39, 32, 8, 29, 16, 9, 29, 27, 36, 46, 35, 30, 36
 10, 19, 10, 8, 11, 9, 11, 19, 11, 30, 9, 21, 15, 10, 9, 36, 8, 28, 8, 21, 20, 19, 34, 35, 11, 11, 8, 10, 16, 44, 27, 10, 9, 34, 20, 27, 34, 11, 4, 18, 20, 24, 38, 42, 38, 9, 7, 12, 11, 25, 11, 36, 43, 11, 25, 21, 29, 29, 48, 0, 21, 12, 33, 23, 24, 64, 8, 41, 29, 27, 45, 43, 33, 12, 23, 32, 42, 40, 25, 6, 35, 16, 7, 37, 36, 45, 41, 40, 25, 43
 9, 13, 16, 9, 4, 15, 6, 23, 10, 28, 3, 20, 0, 11, 11, 36, 11, 22, 11, 19, 19, 18, 27, 35, 7, 15, 8, 4, 13, 44, 28, 10, 15, 31, 13, 28, 38, 11, 9, 19, 20, 22, 33, 25, 35, 7, 9, 13, X, 26, 7, 30, 45, 13, 24, 14, 39, 27, 35, 8, 29, 13, 32, 21, 16, 57, 11, 43, 26, 37, 49, 63, 37, 16, 23, 32, 42, 36, 31, 5, 37, 19, 18, 29, 26, 39, 34, 46, 26, 33
 12, 8, , 6, 17, 22, 11, 18, 15, 20, 9, 17, X, 11, 14, 59, 10, 45, 14, 19, 22, 19, 28, 43, 7, 18, 11, 10, 17, 79, 25, 7, 4, 35, 21, 39, 27, 15, 0, 23, 17, 15, 36, 25, 35, 10, 11, 12, 17, 25, 9, 35, 46, 18, 23, 7, 38, 25, 28, 13, 17, 16, 32, 47, 19, 54, 8, 43, 19, 41, 42, 39, 38, 9, 21, 27, 39, 35, 32, 4, 53, 20, 13, 38, 38, 31, 38, , 23, 31
 9, 14, 4, 4, 13, 13, , 11, 12, 37, 9, 14, X, 16, 16, 40, 14, 39, 10, 14, 14, 14, 33, 43, 6, 16, 7, 10, 17, 43, 64, 12, 8, 40, 18, 35, 30, 13, 13, 20, 13, 16, 40, 30, 55, 19, 7, 17, 12, 24, 13, 42, 36, 10, 14, 9, 33, 35, 33, 14, 18, 16, 28, 35, 20, 40, 14, 43, 28, 31, 35, 42, 39, 7, 19, 28, 41, 53, 27, 8, 32, 19, 9, 34, 46, 29, 36, 44, 25, 28
 4, 11, 18, 8, 16, 27, 5, 14, 10, 50, 14, 17, 31, 23, 12, 32, 7, 35, 14, 14, 12, 16, 29, 39, 21, 16, 9, 7, 16, 47, 69, 13, 11, 36, 20, 34, 28, 10, 8, 24, 15, 12, 45, 35, 48, 8, 7, 36, 13, 31, 9, 33, 37, 10, 10, 7, 33, 24, 47, 14, 23, 11, 61, 33, 19, 45, 17, 40, 17, 42, 51, 50, 40, 5, 21, 24, 53, 49, 34, 6, 39, 14, 17, 33, 39, 30, 41, 51, 39, 31
 2, 13, 14, 12, 21, , 13, 13, 12, 35, 14, 15, X, 20, 7, 31, 6, 23, 13, 9, 11, 10, 42, 25, 15, 13, 9, 7, 13, 52, 39, 13, 10, 32, 17, 35, 33, 10, 7, 25, 15, 15, 35, 35, 31, 11, 7, 18, 13, 35, 6, 41, 34, 7, 4, 5, 31, 21, 32, 9, 34, 16, 65, 32, 13, 46, 15, 26, 9, 55, 37, 64, 32, 11, 19, 24, 50, 42, 40, 6, 34, 11, 11, 57, 22, 32, 38, 34, 41, 33
 7, 8, 12, 10, 20, 15, 9, 15, 5, 35, 16, 16, 30, 11, 15, 34, 12, 26, 9, 11, 21, 24, 48, 25, 11, 12, 15, 7, 21, 35, 86, 10, 5, 36, 19, 32, 34, 13, 16, 21, 10, 13, 29, 42, 38, 6, 5, 33, 9, 40, 8, 39, 38, 9, 14, 12, 38, 20, 30, 15, 28, 12, 43, 36, 15, 42, 10, 25, 13, 34, 34, 58, 28, 9, 27, 27, 53, 48, 45, 2, 33, 9, 5, 56, 31, 41, 47, 37, 42, 38
 6, 13, 7, 13, 12, 12, 12, 7, 10, 40, 5, 15, X, 5, 7, 33, 8, 29, 12, 14, 21, 19, 38, 21, 14, 13, 15, 12, 24, 38, 46, 13, 12, 31, 11, 30, 40, 18, 15, 11, 10, 13, 29, 43, 40, 11, 6, 23, 7, 31, 12, 32, 40, 21, 12, 14, 36, 35, 30, 15, 43, 14, 32, 37, 14, 55, 17, 23, 19, 27, 32, 51, 39, 8, 29, 25, 45, 37, 51, 3, 29, 21, 12, 39, 30, 34, 34, 47, 34, 39
