 13, 20, 22, 12, 18, 17, 19, 14, 25, 17, 23, 19, 17, 18, , 18, 21, 12, 16, 19, 21, 17, 15, 12, 20, 21, 18, 25, 20, 35, 27, 19, 12, 26, 19, 14, 14, 14, 14, 16, 18, 22, 21, 29, 16, 19, 13, 22, 22, 25, 21, 22, 29, 22, 16, 15, 15, 18, X, 15, 17, 16, 20, 28, 22, 23, 12, 18, 16, 19, 15, 17, 18, 23, 21, 22, 20, 25, 24, 19, 15, 22, 23, 21, 25, 17, 20, 23, 26, 17
 9, 23, 27, 18, 13, 19, 20, 19, 23, 15, 11, 19, 13, 27, 23, 18, 22, 22, 26, 9, 19, 14, 18, 23, 17, 14, 21, 17, 16, 35, 20, 15, 15, 18, 23, 19, 25, 11, 17, 18, 10, 20, 26, 19, 15, 15, 15, 22, 19, 23, 16, 13, 27, 21, 29, 24, 24, 24, 12, 17, 16, 18, 14, 14, 22, 9, 16, 22, 20, 24, 19, 19, 16, 23, 26, 25, 19, 23, 26, 22, 26, 10, 14, 24, 24, 19, 22, 19, 22, 30
 8, 16, 21, 13, 27, 12, 12, 15, 18, 20, 16, 20, 24, 13, 21, 22, 15, 14, 18, 22, 17, 19, 15, 18, 19, 20, 21, 19, 24, 31, 13, 15, 11, 24, 15, 19, 14, 16, 12, 15, 20, 14, 25, 18, 11, 11, 10, 11, 13, 20, 19, 12, 27, 21, 17, 18, 15, 21, 13, 20, 18, 9, 18, 16, 30, 12, 18, 16, 24, 25, 24, 19, 18, 19, 16, 11, 11, 22, 21, 19, 15, 19, 8, 16, 17, 20, 10, 17, 22, 30
 9, 17, , 15, 21, 14, 18, 12, 16, 6, 9, 17, 11, 17, 22, 17, 21, 20, 21, 30, 14, 18, 15, 20, 12, 23, 8, 10, 25, 26, 14, 12, 10, 17, 18, 19, 13, 14, 19, 18, 13, 22, 14, 16, 14, 20, 7, 17, 19, 23, 19, 9, 22, 24, 23, 17, 17, 25, 17, 15, 15, 20, 21, 21, 25, 18, 20, 10, 28, 24, 19, 24, 20, 17, 19, 18, 12, 23, 16, 16, 21, 23, 8, 19, 18, 24, 14, 19, 21, 19
 10, 17, 21, 17, 17, 15, 21, 15, 12, 20, 19, 22, 18, 13, 26, 23, 14, 19, 24, 19, 22, 23, 25, 15, 14, 13, 15, 16, 24, 21, 15, 24, 15, 17, 23, 22, 18, 18, 16, 16, 15, 16, 22, 24, 20, 13, 17, 16, 13, 20, 22, 13, 22, 24, 21, 21, 19, 20, 18, 22, 14, 22, 16, 27, 15, 16, 17, 20, 10, 13, 15, 22, 17, 23, 18, 26, 32, 24, 26, 20, 16, 14, 18, 27, 21, 22, 16, 19, 21, 23
 12, 14, 20, 16, 23, 22, 23, 27, 31, 14, 16, 18, 21, 15, 26, 23, 11, 14, 18, 20, 16, 18, 21, 15, 20, 24, 22, 13, 24, 36, 15, 17, 9, 20, 22, 18, 20, 21, 17, 19, 27, 32, 19, 12, 18, 13, 16, 23, 17, 18, 25, 16, 26, 28, 19, 17, 25, 16, 18, 19, 14, 18, 18, 25, 15, 23, 23, 17, 19, 23, 16, 19, 18, 22, 23, 18, 31, 14, 24, 16, 16, 19, 18, 14, 18, 21, 19, 23, 24, 18
 , 18, 30, 13, 21, 20, 22, 26, 22, 17, 17, 26, 26, 16, 26, 31, 28, 10, 13, 17, 19, 23, 21, 20, 18, 16, 25, 25, 28, 39, 17, 13, 12, 20, 16, 12, 9, 12, 15, 18, 15, 24, 23, 19, 13, 12, 13, 25, 17, 17, 17, 14, 30, 28, 20, 24, 20, 23, 20, 22, 18, 15, 19, 25, 23, 14, 18, 29, 20, 21, 16, 19, 14, 19, 11, 12, 20, 29, 21, 11, 15, 23, 19, 17, 18, 22, 17, 15, 23, 21
 13, 23, 21, 12, 14, 12, 11, 15, 15, 14, 12, 14, 23, 18, 18, 13, 21, 11, 12, 16, 16, 15, 23, 19, 17, 12, 20, 22, 22, 30, 18, 14, 13, 30, 17, 16, 26, 16, 16, 7, 9, 22, 25, 11, 7, 17, 20, 17, 17, 15, 20, 6, 30, 18, 12, 16, 18, 21, 19, 22, 22, 17, 21, 28, 30, 19, 19, 25, 17, 17, 22, 17, 22, 15, 19, 24, 14, 20, 17, 17, 12, 18, 19, 27, 17, 18, 20, 13, 24, 19
 12, 24, 17, 14, 17, 15, 18, 9, 12, 14, 13, 20, 13, 17, 16, 15, 14, 15, 14, 20, 12, 17, 15, 13, 19, 18, 22, 19, 18, 33, 13, 21, 12, 21, 19, 20, 23, 10, 15, 20, 24, 24, 25, 21, 14, 17, 21, 11, 7, 12, 18, 10, 30, 17, 13, 15, 20, 27, 22, 16, 22, 19, 16, 19, 27, 18, 19, 16, 22, 16, 15, 17, 19, 20, 22, 24, 23, 22, 15, 16, 15, 23, 15, 29, 17, 29, 18, 13, 19, 17
 12, 14, 25, 16, 17, 22, 24, 27, 18, 18, 20, 16, 22, 19, 20, 25, 11, 18, 23, 23, 13, 19, 28, 13, 16, 18, 20, , 24, 35, 13, 20, 14, 20, 18, 26, 20, 10, 16, 19, 19, 18, 41, 14, 17, 18, 16, 21, 33, 22, 17, 10, 32, 21, 22, 18, 23, 27, 17, 16, 26, 15, 20, 21, 26, 22, 20, 19, 28, 26, 14, 15, 14, 14, 16, 25, 22, 13, 16, 23, 19, 20, 18, 26, 26, 14, 13, 19, 19, 17
 15, 20, 20, 19, 11, 18, 17, 11, 18, 12, 15, 22, 24, 21, 16, 17, 11, 15, 21, 21, 26, 23, 25, 21, 17, 22, 17, 18, 14, 41, 22, 15, 9, 14, 22, 23, 24, 15, 17, 23, 25, 22, 41, 18, 13, 18, 16, 20, 14, 26, 22, 12, 24, 23, 19, 23, 23, 13, 18, 14, 16, 16, 21, 22, 27, 22, 20, 19, 21, 30, 22, 22, 17, 12, 19, 27, 25, 21, 18, 15, 15, 20, 17, 26, 26, 21, 19, 19, 25, 26
 , 27, 25, 14, 23, 15, 21, 21, 24, 12, 19, 22, 16, 22, 24, 20, 17, 19, 15, 22, 23, 24, 25, 27, 20, 23, 22, 23, 18, 32, 15, 16, 13, 17, 17, 22, 17, 11, 15, 22, 17, 23, 38, 19, 16, 16, 15, 15, 27, 21, 20, 12, 30, 18, 19, 10, 23, 25, 14, 14, 18, 21, 16, 19, 23, 19, 13, 15, 22, 24, 24, 25, 14, 12, 17, 21, 29, 24, 33, 25, 16, 26, 18, 26, 11, 22, 18, 14, 15, 32
 12, 19, 19, 21, 18, 20, 15, 19, 11, 16, 11, 20, 18, 21, 19, 18, 17, 9, 18, 20, 23, 23, 20, 23, 20, 18, 21, 20, 21, 35, 19, 18, 12, 16, 20, 15, 13, 17, 13, 23, 20, 23, 19, 25, 17, 17, 15, 20, 18, 22, 18, 8, 30, 17, 21, 15, 17, 27, 15, 19, 14, 24, 22, 18, 29, 19, 13, 16, 29, 15, 21, 26, 20, 10, 19, 24, 18, 17, 20, 27, 18, 17, 18, 24, 20, 24, 24, 22, 12, 20
 11, 19, 17, 15, 19, 12, 18, 19, 15, 16, 21, 14, 15, 14, 21, 17, 8, 14, 19, 19, 24, 15, 24, 14, 14, 21, 12, 20, 14, 31, 15, 20, 15, 21, 19, 15, 18, 16, 16, 22, 15, 24, 34, 16, 13, 14, 8, 22, 25, 19, 17, 8, 26, 16, 25, 18, 21, 16, 14, 23, 23, 15, 22, 23, 24, 18, 20, 19, 22, 24, 23, 18, 23, 18, 20, 21, 16, 24, 25, 22, 16, 21, 19, 20, 21, 15, 16, 7, 19, 15
 12, 14, 18, 11, 12, 21, 18, 21, 28, 14, 17, 24, 32, 12, 17, 18, 19, 19, 25, 19, 20, 20, 23, 15, 13, 23, 12, 19, 17, 32, 12, 13, 15, 17, 20, 20, 13, 13, 13, 15, 21, 20, 21, 26, 18, 17, 16, 15, 15, 18, 29, 4, 21, 15, 19, 12, 19, 18, 20, 22, 21, 23, 19, 23, 15, 18, 18, 19, 21, 14, 26, 23, 10, 19, 25, 22, 19, 23, 23, 19, 13, 19, 25, 19, 21, 28, 21, 18, 23, 17
 15, 19, 18, 19, 7, 23, 17, 21, 19, 14, 12, 19, 14, 15, 28, 21, 23, 15, 25, 16, 27, 26, 14, 11, 19, 25, 24, 18, 14, 30, 15, 21, 6, 18, 14, 24, 18, 14, 24, 21, 23, 18, 25, 28, 15, 18, 16, 19, 17, 20, 18, 5, 25, 19, 16, 20, 20, 21, 16, 15, 20, 15, 16, 12, 21, 15, 11, 13, 18, 18, 19, 22, 21, 21, 22, 17, 16, 26, 28, 20, 17, 20, 17, 19, 22, 21, 19, 14, 18, 22
 10, 24, 23, 13, 16, 29, 28, 29, 27, 19, 22, 23, 10, 22, 21, 18, 22, 16, 21, 21, 18, 26, 26, 17, 23, 19, 24, 25, 19, 29, 16, 19, 16, 16, 29, 23, 23, 10, 21, 16, 21, 25, 22, 25, 9, 14, 15, 17, 12, 24, 17, 9, 30, 21, 19, 24, 20, 23, 13, 17, 22, 23, 16, 22, 27, 21, 18, 13, 26, 14, 22, 25, 11, 18, 22, 20, 22, 27, 15, 12, 14, 22, 14, 24, 20, 20, 20, 14, 28, 17
 15, 15, 20, 15, 20, 20, 24, 13, 27, 20, 17, 26, 26, 22, 18, 24, 20, 21, 25, 11, 23, 16, 25, 19, 14, 18, 21, 21, 22, 36, 16, 19, 16, 19, 22, 15, 20, 16, 18, 18, 18, 26, 21, 15, 18, 16, 7, 21, 20, 18, 27, 6, 28, 18, 19, 18, 18, 21, 20, 8, 15, 17, 13, 24, 21, 19, 14, 24, 15, 19, 23, 25, 18, 20, 20, 13, 20, 19, 17, 17, 24, 17, 26, 18, 21, 22, 21, 23, 21, 16
 12, 15, 20, 12, 13, 22, 14, 22, 14, 16, 17, 21, 23, 24, 12, 21, 18, 17, 16, 17, 20, 24, 18, 11, 18, 14, 21, 16, 19, 30, 21, 16, 12, 25, 17, 15, 17, 14, 17, 22, 18, 25, 21, 15, 10, 9, 13, 20, 17, 19, 14, 5, 30, 27, 22, 20, 25, 23, 24, 19, 22, 20, 17, 15, 23, 18, 25, 23, 20, 24, 24, 20, 22, 11, 17, 16, 17, 20, 21, 19, 24, 15, 21, 15, 20, 25, 19, 17, 21, 18
 13, 20, 18, 17, 17, 10, 14, 20, 14, 11, 19, 18, 22, 24, 16, 19, 23, 12, 19, 22, 28, 17, 19, 19, 16, 22, 16, 23, 18, 33, 17, 15, 17, 15, 23, 26, 23, 18, 18, 19, 21, 19, 21, 12, 11, 10, 15, 15, 25, 24, 27, 7, 26, 19, 18, 27, 20, 24, 16, 14, 17, 22, 19, 26, 17, 15, 17, 21, 19, 20, 18, 22, 21, 14, 17, 22, 13, 11, 27, 13, 17, 14, 18, 23, 16, 28, 13, 17, 25, 13
 9, 14, 16, 19, 16, 19, 23, 18, 19, 11, 19, 11, 15, 34, 25, 19, 13, 17, 14, 13, 11, 23, 23, 14, 21, 20, 16, 20, 17, 26, 12, 15, 14, 22, 18, 15, 21, 14, 15, 13, 11, 18, 21, 18, 10, 16, 24, 21, 30, 16, 19, 9, 23, 20, 21, 26, 17, 25, 18, 8, 17, 9, 21, 22, 20, 17, 17, 25, 23, 24, 22, 29, 16, 17, 26, 24, 22, 14, 24, 15, 17, 18, 20, 16, 16, 30, 17, 20, 20, 18
 14, 29, 23, 17, 22, 21, 23, 21, 19, 18, 14, 25, 23, 25, 15, 17, 17, 15, 19, 20, 18, 30, 27, 10, 16, 19, 19, 22, 19, 30, 20, 18, 14, 24, 23, 22, 20, 15, 15, 19, 21, 18, 22, 20, 12, 16, 18, 23, 18, 28, 24, 8, 22, 24, 22, 18, 24, 23, 14, 16, 15, 14, 21, 24, 17, 19, 14, 15, 23, 17, 19, 26, 16, 17, 26, 26, 22, 22, 26, 15, 21, 23, 15, 21, 22, 30, 11, 16, 30, 28
 13, 24, 15, 14, 12, 15, 24, 17, 21, 16, 17, 27, 26, 15, 22, 20, 15, 18, 11, 23, 17, 23, 18, 15, 14, 24, 16, 29, 16, 28, 20, 19, 7, 21, 20, 25, 21, 11, 19, 19, 15, 18, 16, 22, 17, 14, 8, 20, 16, 13, 20, 6, 22, 21, 13, 22, 20, 26, 13, 15, 18, 18, 21, 18, 23, 17, 17, 17, 19, 22, 27, 19, 21, 12, 18, 26, 16, 23, 26, 15, 21, 29, 34, 22, 21, 25, 17, 10, 16, 22
 15, 17, 22, 18, 13, 14, 24, 19, 21, 17, 15, 21, 18, 24, 24, 20, 20, 15, 13, 17, 22, 17, 21, 21, 20, 16, 19, 15, 18, 25, 25, 11, 17, 19, 23, 18, 19, 11, 20, 18, 19, 16, 11, 21, 19, 13, 16, 16, 17, 20, 28, 13, 38, 18, 14, 19, 16, 17, 21, 19, 14, 21, 17, 16, 19, 13, 21, 10, 20, 22, 15, 19, 16, 23, 16, 25, 19, 16, 29, 23, 16, 20, 17, 15, 25, 25, 22, 15, 18, 18
 13, 18, 21, 12, 16, 33, 14, 22, 17, 18, 14, 21, 17, 18, 14, 20, 24, 16, 13, 15, 20, 22, 19, 35, 13, 18, 21, 19, 12, 32, 20, 21, 16, 22, 13, 25, 19, 19, 12, 9, 16, 8, 18, 16, 18, 23, 17, 14, 16, 20, 16, 18, 38, 18, 16, 15, 16, 17, 14, 12, 20, 15, 15, 18, 16, 23, 16, 12, 10, 17, 19, 18, 30, 20, 20, 26, 29, 20, 25, 23, 17, 19, 12, 17, 25, 25, 7, 17, 18, 17
 15, 19, 19, 21, 14, 19, 14, 15, 20, 14, 15, 21, 13, 16, 16, 17, 20, 24, 24, 17, 26, 22, 17, 23, 18, 20, 24, 13, 21, 35, 15, 15, 20, 17, 18, 24, 24, 15, 16, 18, 16, 24, 14, 21, 12, 18, 11, 13, 16, 19, 14, 16, 21, 17, 16, 20, 15, 25, 24, 21, 27, 20, 19, 15, 13, 12, 21, 15, 15, 15, 21, 20, 18, 13, 6, 21, 20, 20, 23, 17, 22, 16, 12, 13, 20, 25, 18, 18, 20, 17
 6, 27, 15, 17, 20, 16, 11, 22, 15, 14, 20, 15, 19, 18, 19, 25, 11, 19, 20, 12, 26, 16, 17, 22, 17, 15, 23, 19, 21, 43, 14, 20, 11, 15, 20, 20, 23, 16, 20, 19, 20, 20, 14, 23, 8, 14, 18, 20, 20, 16, 18, 17, 24, 24, 13, 20, 20, 26, 19, 16, 22, 26, 20, 19, 18, 12, 21, 15, 25, 21, 25, 22, 21, 12, 22, 19, 24, 25, 25, 17, 19, 15, 20, 29, 19, 23, 11, 13, 21, 17
 8, 19, , 20, 26, 23, 26, 23, 18, 16, 15, 22, 19, 23, 21, 21, 14, 9, 18, 17, 14, 18, 10, 16, 13, 19, 14, 21, 28, 36, 15, 31, 8, 20, 22, 23, 16, 22, 18, 17, 17, 24, 22, 16, 14, 16, 10, 20, 20, 19, 15, 12, 28, 24, 12, 14, 23, 25, 13, 19, 19, 18, 27, 19, 17, 13, 19, 18, 23, 15, 19, 24, 19, 13, 18, 16, 18, 19, 20, 21, 20, 16, 20, 26, 22, 24, 18, , 21, 27
 15, 15, 19, 17, 16, 15, , 19, 22, 14, 21, 15, 24, 12, 19, 18, 18, 15, 21, 22, 18, 23, 10, 20, 20, 16, 23, 16, 17, 38, 17, 21, 12, 13, 16, 22, 13, 19, 11, 23, 16, 24, 22, 16, 14, 19, 18, 24, 27, 12, 12, 17, 21, 14, 22, 22, 16, 20, 9, 14, 23, 21, 20, 16, 19, 12, 17, 21, 21, 21, 27, 21, 18, 18, 16, 18, 16, 22, 21, 22, 18, 22, 15, 29, 16, 18, 23, 26, 17, 27
 13, 25, 21, 20, 16, 16, 22, 9, 19, 17, 18, 14, 13, 19, 24, 29, 13, 12, 20, 20, 16, 10, 31, 17, 13, 20, 18, 10, 23, 37, 23, 14, 21, 12, 26, 22, 23, 19, 16, 17, 16, 12, 19, 18, 20, 19, 14, 23, 21, 18, 25, 22, 24, 14, 19, 16, 10, 20, 18, 19, 23, 17, 17, 30, 17, 12, 19, 22, 24, 26, 21, 24, 13, 17, 20, 18, 27, 18, 21, 22, 15, 23, 14, 15, 14, 28, 19, 25, 11, 28
 16, 18, 14, 21, 22, , 9, 13, 15, 19, 17, 17, 27, 14, 15, 25, 19, 23, 20, 17, 18, 18, 22, 15, 16, 11, 20, 17, 25, 40, 15, 18, 12, 11, 24, 15, 20, 19, 17, 20, 12, 11, 18, 14, 17, 17, 23, 18, 17, 25, 22, 15, 26, 21, 19, 14, 22, 16, 20, 14, 24, 20, 21, 17, 20, 12, 19, 17, 16, 16, 10, 24, 22, 19, 23, 19, 21, 16, 18, 18, 20, 19, 27, 19, 21, 16, 13, 25, 18, 29
 13, 23, 19, 17, 26, 17, 15, 19, 16, 12, 13, 20, 19, 12, 24, 25, 15, 18, 22, 33, 16, 23, 35, 15, 15, 18, 24, 15, 19, 36, 15, 24, 10, 17, 24, 19, 15, 19, 14, 19, 18, 23, 23, 24, 14, 17, 22, 20, 21, 21, 23, 13, 28, 21, 21, 21, 24, 26, 24, 13, 17, 17, 25, 19, 26, 11, 12, 21, 17, 17, 18, 21, 25, 16, 20, 23, 17, 20, 22, 16, 19, 18, 25, 19, 17, 14, 15, 14, 24, 18
 12, 22, 15, 14, 14, 27, 16, 28, 10, 17, 13, 19, 28, 20, 21, 25, 15, 17, 23, 20, 19, 13, 23, 7, 15, 25, 23, 22, 21, 39, 15, 22, 16, 21, 18, 21, 20, 21, 16, 19, 22, 23, 11, 23, 13, 16, 17, 24, 19, 24, 24, 12, 26, 22, 18, 15, 28, 26, 18, 13, 16, 30, 22, 15, 20, 17, 12, 20, 21, 21, 22, 16, 20, 19, 27, 22, 28, 17, 25, 17, 20, 23, 23, 26, 17, 30, 10, 14, 19, 18
 12, 20, 22, 18, 10, 24, 16, 19, 17, 16, 14, 23, 28, 21, 22, 17, 19, 20, 13, 9, 25, 18, 14, 7, 14, 19, 24, 23, 18, 33, 19, 17, 7, 19, 14, 14, 21, 8, 17, 24, 10, 33, 27, 21, 22, 12, 13, 22, 20, 21, 27, 12, 27, 14, 21, 24, 21, 21, 14, 18, 22, 28, 18, 16, 23, 14, 17, 16, 10, 23, 21, 19, 23, 16, 18, 20, , 23, 30, 20, 20, 16, 21, 23, 30, 23, 17, 19, 23, 15
 7, , 23, 16, 14, 17, 16, 17, 22, 22, 18, 24, , 26, 23, 10, 19, 18, 16, 13, 23, 15, 22, 11, 20, 19, 21, 23, 20, 36, 20, 15, 10, 9, 25, 15, 20, 8, 19, 17, 17, 20, 16, 23, 14, 21, 16, 15, 19, 12, , 19, 23, 19, 19, 21, 21, 22, 19, 17, 24, 17, 15, 18, 25, 21, 14, 20, 9, 17, 19, 26, 16, 16, 14, 23, , 19, 23, 20, 22, 22, 18, 11, 23, 29, 22, 21, 19, 11
 10, 13, , 20, 15, 19, 12, 14, 25, 14, 17, 21, , 10, 19, 21, 13, 14, 12, 23, 14, 20, 17, 23, 19, 13, 17, 18, 16, 31, 20, 16, 10, 13, 22, 15, 20, 19, 16, 15, 13, 12, 16, 20, 17, 21, 13, 11, 18, 20, , 21, 27, 12, 18, 21, 13, 22, 9, 18, 19, 24, 17, 21, 12, 14, 22, 22, 16, 22, 22, 17, 27, 15, 19, 19, , 17, 29, 18, 19, 19, 12, 19, 22, 26, 28, 19, 18, 17
 10, 21, 14, 17, 16, 19, 16, 16, 20, 14, 16, 28, , 19, 21, 25, 13, 15, 19, 18, 18, 17, 19, 20, 17, 23, 22, 27, 18, 34, 11, 21, 12, 22, 22, 17, 17, 14, 16, 16, 16, 23, 16, 26, 12, 21, 16, 25, 19, 23, X, 17, 29, 24, 19, 22, 25, 21, 16, 22, 16, 17, 13, 23, 22, 14, 18, 22, 17, 16, 21, 24, 20, 26, 25, 18, , 21, 22, 18, 14, 17, 21, 17, 16, 23, 21, 17, 19, 12
 17, 22, 18, 17, 15, 18, 17, 12, 20, 15, 18, 16, , 26, 23, 16, 15, 15, 30, 20, 22, 24, 18, 12, , 23, 22, 24, 22, 30, 17, 21, 13, 20, 14, 28, 15, 12, 21, 26, 22, 18, 19, 25, 13, 14, 15, 25, 21, 18, , 22, 22, 21, 18, 18, 20, 24, 12, 15, 18, 21, 24, 25, 26, 10, 14, 25, 23, 23, 21, 24, 15, 15, 24, 24, , 22, 31, 22, 15, 19, 17, 22, 23, 23, 21, 17, 14, 23
 7, , 16, 18, 25, 17, 19, 14, 21, 16, 15, 14, , 16, 24, 20, 12, 13, 19, 18, 11, 13, 19, 18, 16, 21, 28, 15, 29, 35, 19, 22, 15, 15, 24, 18, 21, 15, 13, 15, 23, 21, 27, 21, 15, 17, 17, 16, 22, 18, , 23, 28, 22, 18, 14, 19, 22, 17, 22, 21, 18, 21, 20, 24, 14, 12, 25, 9, 17, 22, 23, 19, 19, 22, 13, , 21, 25, 20, 19, 20, 19, 23, 19, 27, 16, 21, 22, 23
 9, 16, 19, 14, 20, 24, 23, 20, 18, 19, 18, 22, , 23, 23, 19, 14, 21, 17, 22, 15, 17, 19, 24, 15, 13, 28, 13, 21, 35, 13, 12, 21, 16, 19, 29, 19, 15, 17, 19, 24, 20, 18, 13, 13, 10, 11, 13, 17, 23, , 13, 26, 12, 17, 16, 19, 22, 15, 23, 14, 22, 19, 26, 23, 18, 9, 24, 20, 19, 30, 14, 18, 23, 16, 14, , 18, 31, 21, 24, 26, 14, 15, 25, 24, 14, 16, 13, 21
 11, 18, 12, 20, 18, 18, 17, 18, 24, 15, 18, 22, , 18, 13, 13, 17, 21, 17, 19, 20, 27, 16, 20, 15, 15, 16, 19, 22, 39, 12, 13, 14, 17, 20, 29, 20, 10, 20, 26, 19, 13, 11, 17, 15, 9, 22, 19, 16, 24, , 11, 24, 27, 14, 15, 5, 22, 19, 20, 19, 16, 18, 18, 12, 14, 22, 13, 16, 17, 18, 23, 21, 22, 13, 19, , 18, 27, 24, 19, 19, 21, 22, 18, 25, 21, 18, 15, 30
 13, 19, 16, 13, 18, 12, 17, 23, 24, 18, 19, 16, , 17, 24, 19, 17, 18, 13, 23, 15, 20, 19, 21, 21, 23, 16, 22, 9, 36, 17, 21, 15, 23, 15, 19, 22, 17, 14, 18, 22, 20, 17, 21, 15, 11, 15, 12, 21, 16, , 19, 24, 18, 16, 15, 19, 30, 21, 24, 22, 16, 18, 21, 23, 20, 22, 15, 21, 18, 25, 15, 21, 16, 18, 14, , 16, 25, 24, 24, 23, 25, 25, 16, 22, 24, 16, 20, 24
 16, 22, 23, 19, 17, 19, 15, 20, 20, 15, 19, 17, , 19, 20, 30, 17, 12, 13, 16, 11, 20, 21, 10, 17, 20, 21, 24, 17, 39, 19, 15, 17, 18, 26, 22, 20, 19, 15, 21, 31, 17, 21, 27, 21, 11, 15, 14, 19, 20, , 15, 27, 19, 20, 24, 26, 23, 18, 17, 20, 26, 26, 26, 27, 21, 23, 23, 23, 14, 18, 24, 16, 22, 18, 24, , 25, 28, 24, 15, 28, 25, 23, 20, 26, 17, 13, 26, 20
 8, 22, 16, 16, 17, 9, 9, 17, 20, 19, 20, 16, , 22, 16, 24, 15, 15, 20, 19, 21, 15, 21, 25, 13, 18, 19, 27, 18, 44, 14, 16, 11, 21, 18, 20, 19, 15, 15, 20, 20, 29, 20, 20, 12, 15, 17, 16, 23, 20, , 18, 27, 19, 25, 24, 27, 27, 14, 12, 20, 22, 22, 21, 30, 15, 15, 17, 23, 21, 26, 23, 17, 14, 24, 24, , 27, 35, 15, 18, 23, 18, 15, 21, 28, 13, 13, 26, 19
 8, 17, 13, 27, 15, 14, , 15, 11, 18, 20, 17, 19, 18, 22, 9, 15, 15, 23, 18, 16, 21, 17, 16, 23, 12, 20, 21, 24, 40, 12, 20, 10, 19, 24, 13, 22, 17, 14, 13, 16, 18, 26, 18, 11, 14, 5, 28, 15, 27, , 16, 25, 20, 18, 24, 22, 23, 12, 18, 20, 22, 15, 19, 26, 14, 13, 20, 23, 32, 26, 23, 18, 14, 17, 24, , 15, 29, 22, 11, 15, 23, 17, 23, 21, 14, 26, 24, 11
 12, 17, 14, 23, 15, 16, 20, 21, 21, 22, 12, 12, 16, 21, 23, 15, 13, 18, 18, 22, 14, 11, 21, 23, 24, 25, 21, 12, 16, 39, 15, 19, 17, 11, 16, 25, 20, 16, 19, 26, 15, 20, 23, 15, 14, 20, 16, 24, 15, 18, , 15, 34, 19, 18, 19, 13, 23, 13, 17, 24, 16, 15, 21, 18, 11, 19, 23, 18, 28, 23, 20, 16, 24, 13, 23, , 16, 28, 23, 11, 13, 14, 25, 18, 21, 16, 21, , 20
 13, 15, 21, 21, 14, 21, 20, 16, 16, 19, 16, 25, 21, 13, 23, 15, 17, 19, 19, 14, 18, 15, 16, 18, 16, 15, 20, 20, 19, 32, 21, 24, 7, 16, 20, 19, 20, 17, 17, 20, 24, 21, 23, 17, 16, 14, 15, 15, 21, 25, , 11, 34, 17, 16, 26, 16, 26, 18, 14, 20, 11, 14, 15, 19, 16, 12, 17, 18, 21, 14, 21, 15, 21, 20, 23, , 22, 33, 23, 13, 17, 18, 18, 22, 24, 20, 13, 16, 21
 13, 18, 16, 22, 19, 16, 20, 18, 17, 22, 21, 18, 14, 17, 21, 25, 15, 25, 18, 18, 27, 16, 20, 16, 14, 13, 25, 17, 18, 38, 20, 17, 13, 17, 22, 16, 17, 15, 16, 13, 17, 14, 23, 24, 13, 16, 16, 28, 23, 24, , 18, 25, 21, 13, 12, 21, , 29, 17, 16, 16, 20, 20, 27, 18, 18, 24, 24, 22, 19, 24, 20, 20, 19, 24, , 20, 33, 21, 14, 17, 17, 13, 15, 24, 24, 17, 17, 21
 9, 17, 14, 14, 22, 26, 20, 13, 26, 17, 13, 13, 21, 14, 14, 25, 8, 14, 19, 19, 19, 19, 24, 15, 20, 6, 15, 19, 14, 34, 15, 22, 12, 12, 20, 21, 18, 9, 10, 14, 25, 19, 19, 29, 9, 15, 15, 18, 22, 22, , 17, 25, 17, 16, 15, 24, , 22, 16, 19, 24, 17, 24, 27, 27, 14, 17, 15, 14, 23, 27, 21, 14, 23, 21, , 21, 35, 21, 18, 16, 23, 28, 28, 27, 14, 14, 24, 30
 , 20, 13, 12, 16, 22, 19, 14, 23, 15, 7, 19, 16, 25, 14, 19, 12, 13, 14, 19, 18, 19, 27, 18, 10, 11, 21, 14, 20, 29, 17, 19, 13, 15, 17, 23, 20, 11, 17, , 19, 21, 19, 11, 19, 15, 20, 16, 20, 24, , 15, 25, 17, 26, 14, 16, , 21, 20, 19, 17, 15, 16, 20, 19, 15, 13, 23, 21, 26, 27, 23, 17, 22, 16, , 24, 34, 23, 17, 23, 23, 22, 23, 21, 21, 12, 24, 30
 10, 20, 15, 15, 17, 19, 28, 11, 26, 17, 13, 17, 19, 16, 19, 16, 19, 14, 12, 14, 16, 15, 23, 9, 13, 17, 14, 16, 19, 31, 13, 16, 13, 20, 21, 24, 29, 16, 15, 16, 21, 17, 17, 16, 14, 16, 13, 23, 14, 25, , 16, 26, 15, 17, 14, 19, , 23, 13, 14, 18, 13, 13, 19, 15, 14, 16, 27, 27, 21, 17, 20, 16, 14, 28, , 19, 35, 16, 21, 19, 16, 17, 17, 16, 20, 16, 12, 28
 14, 23, 18, 22, 20, 21, 18, 22, 21, 17, 21, 22, 19, 20, 18, 14, 14, 21, 16, 19, 19, 24, 27, 13, 19, 12, 20, 24, 23, 38, 15, 26, 19, 19, 12, 16, 22, 15, 11, 23, 20, 15, 18, 23, 15, 20, 14, 20, 20, 18, , 13, 24, 15, 17, 14, 15, 25, 17, 13, 19, 23, 24, 17, 17, 18, 16, 12, 22, 18, 16, 17, 20, 15, 24, 16, , 23, 30, 17, 16, 18, 17, 18, 13, 21, 24, 23, 12, 21
