 11, 15, , , 21, 17, 18, 17, 14, 13, 16, 23, X, 23, 28, 30, 19, 17, X, 20, 19, 17, 20, 12, 10, 31, 18, 18, 23, 13, 15, 10, 12, 15, 20, 16, 22, 17, 8, 17, 14, 14, 13, 20, 25, 10, 7, 17, 26, 13, 17, 17, 15, 14, 12, 14, 18, 10, 17, 15, 17, 17, 9, 15, 27, 13, 16, 23, 18, 21, 24, 18, 27, 10, 21, 19, 19, 12, 23, 14, 16, 18, 28, 12, 31, 13, 21, 28, 27, 15
 10, 24, 19, 13, 13, 15, 10, 23, 13, 14, 11, 7, 11, 13, 20, 22, 18, 9, 13, 11, 21, 21, 24, 19, 5, 25, 28, 20, 12, 17, 9, 14, 7, 18, 24, 23, 24, 13, 15, 14, 20, 12, 17, 16, 14, 9, 0, 15, 0, 26, 22, 6, 16, 27, 11, 13, 13, 10, 19, 6, 13, 12, 12, 15, 14, 22, 14, 22, 13, 26, 26, 14, 11, 25, 10, 10, 25, 22, 15, 24, 17, 16, 24, 31, 21, 17, 25, 17, 28, 20
 14, 15, 22, 15, 17, 11, 8, 11, 22, 15, 9, 17, 85, 18, 16, 18, 9, 18, 24, 25, 17, 7, 19, 18, 19, 19, 25, 24, 14, 21, 11, 20, 2, 24, 25, 14, 21, 15, 12, 13, 14, 11, 15, 20, 20, 15, 14, 13, 17, 17, 0, 17, 13, 14, 16, 12, 18, 12, 11, 13, 19, 20, 11, 15, 20, 20, 9, 17, 12, 14, 29, 12, 19, 27, 19, 20, 14, 19, 17, 11, 13, 16, 10, 26, 28, 21, 20, 12, 27, 13
 7, 16, 12, 16, 11, 17, 21, 12, 14, 13, 17, 16, 19, 23, 19, 21, 19, 12, 20, 25, 13, 19, 23, 21, 15, 34, 9, 10, 15, 12, 21, 6, 4, 20, 22, 18, 16, 18, 9, 21, 17, 5, 24, 9, 18, 7, 9, 14, 13, 11, 10, 9, 13, 20, 12, 13, 28, 21, 12, 22, 23, 19, 13, 17, 14, 15, 17, 12, 23, 15, 20, 16, 21, 16, 19, 24, 13, 22, 21, 15, 18, 22, 20, 18, 14, 15, 28, 18, 22, 28
 9, 24, 16, 16, 11, 19, 19, 17, 20, 14, 13, 0, 22, 25, 13, 13, 18, 13, 16, 21, 24, 14, 12, 13, 15, 23, 13, 15, 17, 15, 22, 9, 13, 29, 18, 14, 22, 9, 20, 16, 17, 10, 18, 19, 17, 13, 13, 11, 17, 21, 21, 5, 19, 21, 24, 15, 14, 20, 23, 21, 15, 32, 21, 12, 14, 11, 25, 25, 26, 26, 22, 23, 22, 19, 10, 23, 25, 19, 29, 19, 10, 19, 24, 22, 21, 30, 19, 12, 26, 17
 7, 13, , 12, 33, 18, 17, 24, 16, 9, 16, 27, 0, 13, 30, 27, 18, 16, 14, 25, 22, 24, 17, 10, 20, 26, 17, 19, 18, 17, 10, 4, 11, 8, , 16, 25, 11, 11, 6, 23, 18, 12, 19, 18, 18, 14, 17, 27, 18, 19, 8, 12, 19, 15, 22, 16, 23, 25, 15, 24, 23, 23, 13, 15, 20, 17, 17, 16, 18, 17, 21, 21, 20, 22, 26, 19, 20, 24, 23, 14, 18, 20, 15, 25, 23, 17, 14, 18, 20
 8, 15, 14, 14, 15, 19, 15, 21, 16, 17, 8, 17, 0, 20, 18, 12, 18, 13, 9, 13, 17, 16, 26, 15, 17, 32, 5, 13, 13, 27, 16, 17, 13, 14, , 17, 21, 14, 6, 16, 13, 25, 18, 32, 13, 10, 7, 18, 16, 18, 25, 2, 16, 19, 12, 14, 19, 17, 22, 17, 12, 34, 27, 22, 25, 19, 18, 24, 23, 23, 17, 13, 15, 20, 16, 16, 15, 20, 19, 25, 9, 16, 24, 8, 16, 23, 18, 15, 8, 22
 10, 18, 10, 9, 10, 17, 19, 12, 20, 17, 4, 22, 15, 18, 21, 20, 18, 15, 26, 18, 17, 11, 24, 19, 17, 31, 16, 21, 22, 22, 18, 15, 9, 11, , 15, 15, 0, 7, 20, 13, 24, 23, 15, 19, 20, 15, 21, 10, 23, 12, 2, 14, 16, 7, 22, 24, 17, 14, 13, 21, 25, 12, 14, 15, 13, 14, 29, 16, 21, 14, 17, 15, 14, 30, 17, 13, 17, 19, 10, 14, 18, 12, 22, 26, 24, 28, 20, 22, 26
 8, 13, 19, 14, 22, 22, 27, 17, 20, 14, 10, 19, 0, 18, 23, 14, 15, 12, 14, 13, 19, 15, 20, 23, 11, 33, 18, 22, 21, 23, 20, 16, 11, 16, , 5, 8, 15, 15, 16, 15, 13, 27, 23, 17, 10, 18, 11, 22, 28, 18, 0, 21, 5, 23, 16, 15, 22, 15, 24, 26, 23, 21, 16, 24, 19, 19, 16, 16, 17, 19, 24, 16, 19, 29, 17, 30, 18, 20, 13, 18, 18, 18, 23, 18, 28, 17, 24, 27, 7
 14, 26, 16, 19, 14, 16, 23, 15, 23, 21, 17, 15, 0, 23, 14, 25, 12, 7, 24, 16, 11, 16, 13, 8, 13, 23, 21, 23, 14, 21, 19, 15, 7, 18, , 30, 23, 16, 15, 23, 11, 18, 13, 27, 13, 17, 11, 21, 21, 21, 15, 0, 22, 8, 23, 15, 14, 19, 14, 11, 25, 32, 20, 10, 20, 16, 14, 11, 22, 16, 15, 20, 16, 14, 10, 17, 14, 23, 25, 21, 17, 28, 21, 21, 25, 18, 20, 11, 32, 13
 12, 29, 22, 15, 23, 16, 18, 22, 18, 17, 19, 13, X, 27, 21, 26, 9, 14, 24, 14, 22, 25, 29, 18, 13, 26, 18, 20, 26, 18, 7, 11, 7, 25, , 26, 17, 16, 15, 30, 18, 12, 21, 15, 14, 14, 17, 21, 14, 13, 30, 2, 23, 18, 14, 26, 7, 23, 11, 17, 8, 29, 15, 20, 14, 17, 10, 19, 19, 21, 28, 17, 12, 16, 15, 20, 28, 18, 16, 12, 23, 18, 10, 14, 24, 21, 24, 21, 20, 17
 11, 19, 20, , 8, 21, 15, 25, 22, 14, 20, 15, 0, 16, 13, 27, 13, 23, 31, 17, 14, 19, 33, 19, 12, 25, 17, 20, 13, 29, 17, 15, 9, 31, , 17, 25, 7, 6, 17, 16, 12, 20, 26, 19, 16, 9, 16, 20, 11, 24, 0, 26, 13, 28, 11, 23, 22, 17, 22, 12, 32, 16, 20, 23, 19, 20, 21, 24, 19, 20, 22, 16, 27, 17, 21, 22, 21, 16, 17, 13, 15, 17, 27, 18, 14, 11, 6, 11, 22
 7, 16, 13, 11, 13, 24, 21, 13, 12, 24, 17, 20, 32, 18, 22, 21, 22, 18, 14, 8, 13, 27, 29, 21, 16, 24, 21, 19, 17, 22, 22, 12, 6, 20, , 11, 32, 21, 8, 19, 8, 26, 20, , 16, 13, 11, 17, 16, 19, 18, 0, 19, 18, 10, 15, 16, 8, 28, 17, 9, 29, 15, 20, 24, 11, 15, 18, 23, 25, 22, 22, 20, 10, 26, 19, 20, 14, 28, 16, 14, 22, 23, 22, 16, 19, 19, 13, 20, 21
 12, 11, 10, 12, 19, 15, 21, 21, 19, 12, 13, 14, 0, 19, 19, 27, 21, 12, 14, 18, 16, 21, 13, 17, 17, 26, 16, 25, 13, 22, 11, 24, 3, 15, , 20, 14, 15, 14, 23, 11, 29, 20, 21, 14, 14, 13, 24, 15, 4, 20, 0, 19, 26, 13, 15, 11, 23, 26, 23, 18, 39, 21, 19, 17, 26, 16, 12, 24, 19, 13, 16, 22, 8, 26, 20, 14, 14, 19, 11, 15, 12, 21, 15, 26, 28, 24, 23, 19, 21
 16, 13, 17, 7, 13, 21, 16, 18, 23, 17, 17, 14, 0, 26, 10, 23, 24, 13, 15, 18, 17, 22, 22, 14, 14, 30, 17, 17, 22, 22, 29, 12, 6, 21, , 20, 16, 11, 9, 13, 19, 15, 22, 26, 13, 11, 9, 17, 17, 25, 20, 0, 21, 16, 19, 22, 21, 0, 19, 10, 15, 33, 8, 12, 16, 16, 18, 15, 18, 13, 8, 25, 22, 18, 29, 19, 0, 17, 25, 10, 13, 13, 28, 18, 21, 14, 20, 14, 21, 17
 8, 15, 18, 10, 17, 14, 14, 11, 26, 19, 12, 17, 0, 25, 22, 26, 14, 15, 17, 21, 14, 22, 15, 12, 25, 25, 19, 22, 18, 17, 10, 16, 6, 22, 15, 13, 17, 9, 15, 12, 23, 20, 13, 10, 10, 24, 12, 9, 14, 17, 12, 0, 12, 16, 18, 11, 22, 12, 11, 18, 17, 33, 12, 10, 15, 12, 8, 19, 15, 24, 26, 18, 13, 16, 17, 23, 19, 19, 20, 20, 13, 8, 26, 21, 18, 16, 14, 13, 21, 25
 10, 13, 13, 13, 20, 12, 17, 20, 20, 17, 14, 25, 13, 22, 15, 15, 17, 12, 15, 13, 26, 17, 11, 13, 18, 30, 24, , 22, 12, 13, 8, 9, 19, 0, 16, 27, 11, 17, 17, 22, 17, 19, 17, 8, 25, 12, 24, 18, 12, 25, 0, 6, 18, 16, 13, 26, 15, 22, 22, 14, 21, 10, 17, 15, 32, 12, 19, 14, 20, 26, 20, 16, 10, 22, 14, 28, 25, 19, 15, 13, 14, 14, 11, 22, 18, 20, 17, 10, 20
 13, 15, 18, 11, 11, 20, , 20, 16, 10, 13, 11, 0, 21, 19, 29, 22, 15, 21, 13, 20, 18, 29, 18, 9, 26, 18, 18, X, 14, 17, 9, 3, 18, 8, 25, 19, 6, 14, 13, 25, 20, 21, 9, 16, 20, 13, 16, 18, 14, 25, 27, 19, 14, 16, 20, 33, 23, 21, 14, 19, 32, 23, 16, 21, 21, 20, 19, 10, 18, 26, 24, 23, 9, 28, 20, 21, 14, 16, 21, 16, 13, 19, 27, 20, 33, 25, 18, 33, 28
 11, 21, 15, 16, 29, 27, 10, 14, 20, 15, 12, 19, X, 16, 24, 16, 11, 19, 14, 19, 18, 21, 16, 18, 10, 64, 23, 15, 20, 22, 18, 17, 7, 22, 25, 33, 20, 12, 15, 15, 20, 18, 11, 18, 14, 17, 14, 20, 18, 18, 24, 23, 22, 19, 14, 17, 16, 20, 20, 14, 11, 28, 18, 18, 18, 32, 13, 17, 21, 20, 13, 27, 22, 18, 27, 12, 23, 19, 16, 14, 19, 16, 17, 20, 28, 23, 22, 20, 19, 30
 5, 22, 26, 17, 19, 20, 15, 19, 18, 16, 13, 16, 0, 21, 21, 13, 11, 13, 28, 21, 19, 19, 16, 19, 24, 42, 14, 13, 15, 11, 16, 16, 0, 16, 17, 18, 26, 10, 12, 16, 27, 24, 11, 26, 15, 12, 13, 23, 21, 11, 14, 19, 16, 21, 18, 23, 15, 13, 14, 16, 20, 39, 22, 11, 15, 13, , 18, 21, 22, 18, 22, 19, 14, 25, 24, 0, 31, 19, 16, 22, 18, 24, 18, 22, 16, 14, 14, 27, 20
 9, 14, 15, 10, 11, 15, 15, 17, 15, 17, 15, 25, X, 11, 22, 20, 16, 10, 17, 17, 18, 10, 22, 16, 11, 38, 20, 19, 18, 16, 17, 9, 11, 20, 17, 19, 21, 9, 10, 7, 22, 18, 25, 20, 18, 24, 11, 7, 7, 14, 15, 18, 18, 16, 15, 23, 15, 17, 18, 16, 16, 27, 21, 12, 19, 14, 13, 13, 24, 22, 17, 26, 15, 18, 16, 14, 14, 17, 20, 9, 15, 26, 23, 20, 18, 18, 18, 14, 21, 20
 8, 23, 11, 6, 11, 20, 13, 25, 8, 15, 17, 16, X, 16, 26, 14, 17, 15, 19, 12, 23, 20, 23, 20, 11, 32, 29, 13, 16, 18, 20, 12, 7, 16, 23, 14, 19, 11, 10, 15, 19, 18, 17, 13, 21, 18, 14, 13, 22, 18, 11, 13, 17, 13, 15, 22, 12, 19, 17, 20, 22, 29, 27, 12, 17, 19, 18, 19, 15, 21, 10, 25, 14, 8, 20, 22, 19, 24, 23, 13, 14, 13, 20, 22, 17, 26, 11, 20, 15, 21
 11, 12, 14, 19, 13, 10, 18, 24, 22, 8, 11, 18, 23, 9, 27, 23, 22, 10, 20, 22, 21, 16, 16, 16, 20, 17, 24, 11, 23, 15, 12, 20, 15, 18, 15, 16, 12, 14, 11, 9, 15, 29, 22, 15, 4, 20, 10, 19, 17, 12, 8, 16, 20, 22, 27, 19, 26, 20, 11, 16, 21, 30, 24, 12, 20, 17, 13, 18, 21, 20, 19, 20, 17, 14, 23, 13, 23, 23, 23, 13, 16, 16, 16, 23, 19, 17, 21, 16, 21, 26
 10, 17, 10, , 15, 12, 20, 19, 17, 14, 17, 11, 0, 25, 11, 19, 19, 13, 15, 19, 27, 18, 20, 17, 11, 17, 23, 12, 16, 16, 23, 17, 6, 11, 20, 29, 17, 9, 7, 18, 22, 16, 9, 23, 17, 21, 11, 17, 10, 17, 6, 15, 12, 22, , 27, 25, 18, 17, 16, 25, 28, 24, 14, 15, 12, 11, 17, 19, 22, 22, 25, 23, 22, 23, 17, 20, 18, 28, 15, 15, 23, 19, 22, 22, 15, 15, 19, 17, 28
 9, 23, 16, 21, 12, , 10, 16, 20, 13, 17, 18, 0, 28, 14, 18, 14, 21, 19, 17, 21, 24, 26, 15, 23, 25, 26, 20, 16, 18, 22, 11, 8, 12, 23, 28, 19, 14, 23, 13, 23, 11, 14, 17, 14, 12, 12, 25, 14, 23, 6, 18, 17, 10, 20, 19, 19, 26, 17, 14, 21, 41, 18, 18, 26, 20, 13, 26, 9, 18, 24, 19, , 10, 18, 14, 15, 29, 25, 20, 14, 18, 22, 21, 20, 25, 18, 11, 25, 23
 13, 23, 15, 14, 10, 10, 11, 22, 15, 14, 14, 12, 11, 16, 14, 26, 17, 18, 17, 18, 28, 20, 22, 21, 13, 33, 20, 20, 14, 19, 20, 18, 8, 21, 15, 14, 17, 12, 14, 11, 13, 19, 18, 13, 9, 12, 4, 18, 12, 14, 10, 22, 17, 16, 20, 10, 19, 8, 15, 14, 16, 35, 18, 17, 15, 14, 22, 29, 12, 9, 21, 17, 19, 16, 30, 16, 23, 15, 21, 18, 22, 20, 18, 22, 21, 24, 12, 22, 29, 18
 4, 18, 11, , 24, 16, 14, 22, 14, 12, 15, 23, X, 12, 20, 11, 19, 5, 15, 10, 11, 24, 14, 20, 16, 26, 20, 18, 17, 14, 19, 13, 5, 29, 23, 17, 13, 21, 6, 17, 22, 14, 25, 15, 14, 10, 8, 15, 23, 19, 13, 21, 7, 20, 14, 12, 15, 23, 14, 15, 16, 30, 16, 17, 24, 15, 16, 22, 25, 15, 20, 19, 8, 23, 26, 20, 24, 16, 22, 20, 13, 8, 19, 15, 22, 24, 18, 23, 24, 24
 11, 23, 21, 6, 16, 17, 22, 18, 17, 19, 17, 17, 15, 12, 32, 26, 18, 14, 21, 24, 22, 30, 16, 17, 16, 28, 23, 7, 10, 13, 15, 12, 8, 25, 20, 14, 19, 13, 19, 13, 24, 15, 17, 23, 20, 13, 18, 15, 8, 17, 13, 19, 14, 25, 20, 13, 22, 11, 18, 20, 16, 26, 17, 13, 17, 16, 15, 15, 29, 14, 14, 28, 15, 19, 29, 30, 17, 24, 17, 21, 11, 18, 15, 14, 17, 17, 18, 9, 20, 24
 13, , 14, , 13, 22, 14, 11, 24, 18, 11, 17, X, 24, 12, 30, 15, 12, 18, 19, 19, 20, 27, 8, 8, 38, 18, 15, 27, 9, 17, 13, 7, 21, 15, 15, 17, 13, 9, 16, 20, 17, 20, 14, 15, 14, 13, 19, 14, 18, 11, 14, 8, 22, 19, 11, 11, 16, 21, 17, 12, 29, 10, 14, 19, 17, 18, 20, 16, 29, 18, 17, 13, 15, 19, 19, 26, 8, 17, 9, 15, 27, 16, 22, 15, 20, 18, 18, 25, 29
 8, 13, 15, 21, 21, 17, 17, , , 21, 11, 18, 74, 18, 13, 29, 21, 12, 16, 21, 15, 19, 10, 10, 18, 40, 25, 18, 18, 8, 13, 13, 9, 17, 8, 18, 24, 10, 5, 0, 16, 13, 18, 20, 15, 14, 10, 20, 17, 20, 15, 17, 12, 28, 19, 17, 22, 25, 21, 9, 15, 30, 22, 22, 22, 22, 14, 14, 15, , 13, 20, 16, 13, 24, 22, 26, 26, 13, 13, 20, 10, 12, 17, 16, 20, 20, 12, 23, 20
 16, 20, 14, 12, 23, 13, 15, 19, 27, 14, 8, 18, 0, 28, 15, 22, 17, 13, 28, 19, 24, 12, 23, 12, 15, 24, 17, 18, 13, 17, 13, 20, 9, 11, 18, 20, 15, 21, 11, 32, 23, 27, 23, 29, 17, 10, 11, 15, 14, 26, 16, 17, 12, 22, 20, 24, 15, 32, 16, 18, 22, 23, 19, 13, 20, 24, 20, 21, 5, 19, 18, 24, 11, 20, 18, 27, 30, 12, 20, 14, 16, 24, 14, 18, 24, 21, 28, 17, 27, 18
 11, 10, 15, 13, 10, 15, 20, 29, 16, 19, 14, 16, 0, 21, 19, 21, 12, 19, 18, 14, 16, 22, 18, 19, 14, 33, 15, 33, 11, 18, 17, 15, 5, X, 15, 15, 12, 11, 14, 14, 16, 20, 12, 24, 12, 7, 0, 12, 21, 25, 13, 18, 17, 34, 15, 24, 17, 22, 15, 16, 11, 22, 14, 11, 22, 18, 19, 15, 14, 24, 26, 16, 18, 19, 16, 14, 20, 7, 17, 20, 10, 20, 19, 16, 22, 22, 26, 19, 27, 11
 16, 18, 22, 6, 17, 15, 14, 11, 19, 22, 28, 16, 0, 10, 13, 19, 20, 12, 17, 23, 14, 23, 24, 17, 15, 35, 13, 23, 24, 15, 14, 11, 9, 20, 18, 20, 16, 13, 14, 15, 9, 22, 16, 15, 15, 9, 15, 21, 17, 12, 14, 16, 19, 9, 19, 17, 21, 18, 16, 17, 17, 34, 23, 14, 23, 21, 16, 13, 18, 10, 17, 34, 20, 22, 19, 19, 18, 28, 10, 24, 14, 17, 21, 23, 27, 30, 9, 22, 14, 22
 7, 15, 13, 6, 21, 12, 24, 25, 12, 11, 9, 19, 20, 13, 18, 15, 14, 17, 14, 14, 17, 23, 24, 23, 11, 32, 15, 28, 25, 19, 16, 14, 4, 20, 17, 20, 26, 10, 7, 18, 27, 21, 24, 27, 17, 11, 20, 19, 12, 16, 15, 24, 15, , 16, 21, 21, 17, 23, 9, 16, 27, 14, 14, 15, 16, 15, 15, 10, 17, 26, 24, 14, 11, 14, 19, 15, 24, 31, 18, 10, 14, 16, 11, 23, 16, 20, 23, 12, 30
 17, 14, 12, 15, 15, X, 20, 27, 10, 9, 11, 21, 0, , 10, 11, 12, 13, 14, 12, 17, 25, 25, 18, 10, 25, 17, 19, 15, 18, 20, 12, 6, 17, 18, 17, 19, 11, 11, 19, 17, 16, 14, 22, 18, 13, 9, 14, 24, 15, 0, 16, 16, 17, 11, 20, 15, 22, 24, 17, 19, 30, 13, 15, 12, 24, 13, 15, 19, 25, 21, 17, 27, 18, 29, 22, 18, 35, 18, 17, 17, 27, 13, 12, 13, 17, 20, 10, 10, 31
 9, 20, 15, 14, 21, 35, 17, 19, 10, 17, 16, 22, 0, 13, 20, 17, 24, 14, 19, 28, 26, 15, 15, 18, 19, 22, 29, 26, 21, 19, 18, 5, 8, 23, 20, 14, 20, 15, 6, 19, , 23, 24, 20, 13, 17, 19, 21, 24, 16, 21, 17, 27, 16, 14, 13, 17, 17, 12, 19, 21, 37, 11, 11, 21, 14, 12, 15, 22, 21, 17, 17, 27, 19, 27, 21, 12, 22, 16, 20, 18, 13, 25, 17, 0, 16, 13, 15, 19, 26
 8, 38, 17, 15, 20, 11, 12, 15, 23, 18, 10, 16, 20, 23, 26, 24, 13, 19, 18, 21, 11, 22, 18, 22, 16, 18, 20, 22, 16, 9, 18, 14, 17, 14, 27, 16, 25, 17, 7, 10, , 15, 19, 21, 22, 21, 15, 22, 23, 19, 20, 23, 18, 21, 11, 21, 17, 24, 15, 8, 22, 35, 17, 11, 11, 24, 14, 20, 22, 26, 15, 26, 16, 26, 6, 22, 31, 11, 16, 22, 12, 10, 24, 19, 23, 14, 21, 11, 18, 14
 19, 16, 21, 18, , 16, 15, 15, 20, 19, 14, 17, 18, 20, 18, 19, 16, 18, 21, 22, 18, 23, 14, 18, 19, 18, 21, 13, 19, 17, 23, 11, 13, 20, 15, 9, 21, 12, 13, 19, , 19, 13, 20, 11, 18, 7, 17, 21, 21, 14, 18, 9, 15, 18, 24, 19, 18, 15, 13, 13, 31, 17, 12, 17, 19, 16, 24, 23, 17, 11, 27, 11, 13, 21, 20, 24, 17, 21, 19, 16, 14, 21, 24, 25, 14, 14, 13, 14, 21
 7, 15, 22, 7, 13, 14, 16, 15, 8, 20, 17, 16, X, 19, 14, 15, 13, 19, 19, 20, 25, 24, 29, 15, 15, 24, 15, 10, 14, 18, 17, 5, 16, 23, 16, 17, 18, 12, 11, 15, , 31, 16, 15, 11, 14, 15, 19, 14, 23, 14, 17, 16, 13, 14, 10, 18, 23, 9, 21, 28, 39, 15, 11, 19, 18, 17, 14, 15, 26, 22, 0, 12, 18, 18, 27, 26, 18, 21, 15, 16, 24, 18, 23, 26, 21, 14, 21, 26, 20
 10, 16, 8, 13, 18, 18, 21, 21, 11, 10, 18, 22, 24, 21, 22, 23, 16, 7, 21, 19, 26, 18, 20, 10, 17, 25, 20, 17, 15, 28, 16, 9, 9, 16, 10, 17, 18, 13, 9, 14, , 20, 21, 16, 18, 15, 6, 18, 24, 18, 14, 8, 16, 20, 11, 13, 15, 19, 10, 22, 23, 41, 15, 16, 21, 20, 17, 13, 16, 11, 27, 15, 12, 20, 15, 21, 0, 27, 16, 10, 19, 17, 13, 26, 23, 22, 17, 17, 15, 19
 17, 19, 11, 10, 21, 11, 15, 17, 15, 14, 15, 27, 0, 30, 18, 16, 10, 18, 13, 11, 16, 22, 13, 10, 7, 29, 22, 14, 21, 20, 9, 18, 7, 23, 16, 13, 13, 23, 12, 10, 17, 27, 17, 26, 20, 17, 10, 22, 20, 20, 19, 6, 20, 10, 18, 15, 17, 18, 22, 7, 23, 30, 19, 20, 17, 11, 17, 13, 23, 20, 10, 17, 28, 17, 18, 23, 24, 21, 27, 19, 14, 25, 17, 24, 18, 26, 23, 15, 22, 25
 15, 14, 22, 18, 17, 20, 16, , 19, 14, 14, 25, 0, 20, 13, 18, 18, 20, 18, 25, 18, 16, 0, 14, 12, 21, 18, 31, 15, 26, 13, 18, 5, 17, 9, 14, 17, 19, 11, 17, X, 19, 17, 17, 23, 13, 9, 16, 17, 20, 16, 10, 12, 19, 17, 18, 18, 22, 27, 21, 24, 38, 20, 11, 21, 17, 19, 24, 20, 22, 20, 16, 29, 15, , 18, 26, 18, 15, 11, 6, 15, 13, 15, 21, 17, 18, 12, 24, 27
 13, , 11, 17, 11, 14, 12, 24, 22, 20, 11, 17, X, 10, 15, 16, 20, 9, 15, 18, , 12, 23, 23, 15, 17, 17, 23, 19, 32, 18, 12, 9, 16, 15, 9, 23, 15, 13, 16, 23, 20, 16, 27, 13, 20, 12, 7, 10, 24, 10, 10, 16, 14, 16, 11, 14, 19, 26, 15, 24, 32, 9, 14, 26, 26, 11, 14, 14, 15, 21, 17, 22, 21, 21, 18, 26, 16, 26, 17, 27, 17, 23, 25, 22, 24, 18, 15, 20, 16
 12, 20, 12, 21, 9, 14, 15, 25, 24, 12, 9, 12, 0, 10, 18, 21, 10, 12, 12, 17, 17, 16, 12, 16, 15, 26, 20, 16, 10, 11, 13, 17, 4, 14, 14, 26, 18, 19, 7, 22, 26, 15, 11, 30, 9, 15, 9, 25, 16, 10, 17, 13, 13, 7, 10, 12, 21, 17, 24, 6, 22, 26, 17, 20, 22, 21, 20, 11, 15, 18, 25, 29, 17, 11, 19, 13, 25, 17, 21, 24, 23, 23, 24, 27, 23, 27, 13, 19, 20, 29
 9, 19, 9, 8, 12, 13, 23, 18, 23, 11, 19, 20, X, 16, 12, 22, 20, 8, 16, 29, 18, 16, 26, 14, 18, 20, 31, 6, 11, 16, 14, 11, 5, 21, 17, 20, 12, 20, 15, 22, 27, 24, 14, 17, 26, 16, 11, 31, 20, 17, 12, 20, 10, 16, 32, 25, 15, 18, 28, 14, 23, 32, 21, 16, 21, 17, 11, 19, 12, 14, 24, 18, 18, 12, 27, 18, 14, 26, 26, 15, 15, 20, 21, 22, 23, 17, 20, 23, 23, 9
 11, 12, 21, 15, 22, 11, 16, 12, 22, 18, 13, 17, 20, 27, 23, 18, 18, 16, 15, 11, 20, 16, 27, 16, 16, 21, 17, 25, 14, 20, 27, 13, 12, 16, 19, 20, 11, 12, 17, 20, 10, 23, 21, 6, 19, 18, 11, 19, 17, 21, 7, 17, 19, 15, 24, 11, 22, 19, 21, 14, 27, 30, 23, 12, 11, 26, 10, 18, 10, 9, 11, 18, 21, 10, 19, 27, 18, 21, 25, 16, 14, 22, 19, 13, 30, 13, 16, 12, 29, 16
 6, 15, 15, , , 17, 18, X, 21, 11, 19, 17, 0, 24, 20, 15, 14, 14, 15, 21, 28, 25, 16, 18, 14, 27, 19, 19, 30, 18, 24, 11, 6, 16, 27, 15, 0, 10, 5, 17, 21, 15, 24, 25, 10, 16, 11, 11, 20, 9, 13, 7, 6, 12, 18, 14, 21, 25, 24, 24, 26, 34, 13, 17, 20, 12, 12, 16, 18, 21, 19, 11, 16, 15, 12, 25, 13, 18, 16, 16, 10, 11, 15, 20, 21, 24, 23, 13, 21, 10
 11, 26, 18, 18, 16, 13, 15, 16, 11, 12, 11, 7, X, 18, 15, 17, 11, 17, 14, 20, 23, 24, 29, 20, 16, 22, 26, 13, 24, 30, 16, 12, , 12, 17, 12, 11, 16, 10, 0, 23, 20, 26, 23, 16, 16, 17, 20, 16, 19, 14, 7, 24, 16, 12, 25, 11, 27, 21, 0, 13, 37, 19, 16, 21, 23, 17, 10, 16, 20, 29, 21, 15, 12, 21, 21, 19, 24, 19, 0, 23, 17, 22, 18, 17, 20, 20, 19, 20, 22
 12, 21, 19, 22, , 12, , 22, 15, 22, 12, 18, X, 31, 10, 30, 16, 19, 26, 15, 21, 15, 19, 16, 6, 16, 24, 28, 20, 11, 23, 18, 10, 15, 22, 0, , 16, 10, 17, 16, 21, 29, 13, 9, 24, 14, 18, 22, 16, 17, 13, 18, 0, 20, 20, 15, 10, 23, 12, 11, 43, 13, 19, 12, 19, 21, 14, 21, 26, 22, 18, 17, 12, 10, 21, 23, 24, 26, 23, 16, 22, 24, 20, 26, 15, 12, 13, 21, 11
 11, 10, 23, 14, 10, 8, 13, 17, 16, 20, 12, 16, 0, 19, 18, 15, 13, 9, 27, 16, 28, 8, 22, 20, 22, 16, 16, 15, 16, 13, 17, 19, 5, 23, 16, 20, 19, 14, 19, 21, 20, 24, 16, 26, 15, 10, 8, 16, 16, 19, 13, 9, 20, 16, 11, 17, 11, 22, 25, 17, 15, 26, 17, 11, 21, 21, 14, 25, 16, 22, 12, 21, 17, 12, 22, 12, 26, 23, 22, 17, 22, 18, 14, 0, 28, 12, 23, 12, 23, 16
 15, 11, 8, 11, 15, 23, 11, 23, 17, 16, 12, 0, 18, 18, 17, 16, 22, 9, 16, 0, 16, 14, 25, 20, 14, 16, 12, 19, 16, 9, 15, 11, 13, , 20, 15, 11, 14, 21, 21, 22, 12, 9, 20, 12, 9, 11, 17, 19, 14, 16, 13, 9, 16, 15, 18, 9, 22, 9, 11, 12, 30, 12, 14, 25, 17, 14, 18, 15, 19, 16, 12, 25, 27, 24, 15, 18, 18, 26, 14, 11, 11, 9, 21, 26, 23, 22, 20, 29, 19
 16, 18, 24, 16, 18, 14, 6, 13, 11, 10, 12, 22, X, 14, 17, 17, 19, 14, 11, 0, 19, 22, 26, 22, 18, 19, 24, 11, 21, 26, 16, 13, 4, 29, 10, 15, 25, 23, 22, 7, 23, 24, 17, 18, 9, 11, 10, 18, 13, 10, 14, 13, 18, 11, 9, 21, 20, 11, 24, 10, 11, 15, 22, 22, 16, 18, 15, 19, 13, 13, 20, 25, 25, 22, 24, 12, 9, 15, 19, 14, 9, 12, 13, 19, 21, 13, 23, 13, 13, 37
